tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
0,100,54,46,16,2.875,40,6,40.0,6.0,71.0,2.599,2.048550724637683,1.1579166666666665,3.85625,2.6983333333333337,1.66741935483871,1.6421739130434785,3.705217391304349,1.6566666666666663,1,500,250,100,0.005,,,0.01,
50,72,18,54,14,3.857142857142857,44,10,61.111111111111114,13.88888888888889,73.61111111111111,176.8024999999999,0.9014161220043535,1.770387700534756,4.1451916221033835,2.3748039215686276,2.865816993464053,2.9660348583878,3.81734204793028,2.9159259259259267,1,500,250,100,0.005,,,0.01,
100,93,27,66,15,4.4,47,18,50.53763440860215,19.35483870967742,64.51612903225806,265.0170967741933,0.6947482599369552,2.0969520725688335,3.712839086340239,1.6158870137714056,2.791233815689263,2.108833097595475,3.1321446662442547,2.4373964063072995,1,500,250,100,0.005,,,0.01,
150,127,32,95,20,4.75,65,29,51.181102362204726,22.834645669291337,64.56692913385827,345.6968503937004,0.09914856642803249,3.4134294360249906,4.453760047899115,1.0403306118741242,3.7526893375191945,2.790220750551879,3.400680753806298,3.3015321873782657,1,500,250,100,0.005,,,0.01,
200,159,36,123,24,5.125,76,46,47.79874213836478,28.930817610062892,58.490566037735846,396.5500000000001,-0.8149562928877003,3.0206324860355998,3.728083547251877,0.7074510612162773,3.825988503441787,3.02664513584116,2.5891565443204216,3.404112837208122,1,500,250,100,0.005,,,0.01,
250,200,45,155,35,4.428571428571429,116,38,58.0,19.0,68.5,452.5493000000005,-0.48600461412518037,3.287392263511376,4.04521231750668,0.7578200539953039,3.531208126137696,3.8852720469899986,3.2340376031337437,3.720042217258924,1,500,250,100,0.005,,,0.01,
300,238,49,189,39,4.846153846153846,125,62,52.52100840336134,26.050420168067227,61.34453781512605,506.1172584033624,-0.8359595907152202,3.110227796377404,3.7293879713480256,0.6191601749706213,3.210823910688917,3.7766428893268897,2.6981894506239668,3.534149041339187,1,500,250,100,0.005,,,0.01,
350,326,72,254,61,4.163934426229508,195,58,59.8159509202454,17.791411042944784,69.01840490797547,516.0913190184059,-0.8435068178365919,3.1274527194913495,4.0512024403292815,0.9237497208379319,3.6547173151763586,4.5513341678867985,3.334236994754189,4.177743812590781,1,500,250,100,0.005,,,0.01,
400,370,77,293,64,4.578125,207,85,55.945945945945944,22.972972972972972,64.5945945945946,597.1646216216229,-1.271087496309637,2.9454411969720713,3.7718395983023147,0.8263984013302432,3.6109242582782244,4.594123583844837,2.914433770416608,4.185521266726245,1,500,250,100,0.005,,,0.01,
450,533,88,445,101,4.405940594059406,329,115,61.72607879924953,21.575984990619137,68.29268292682927,545.6782587331379,-0.25694975558918776,3.5245363211977545,4.34524824040857,0.8207119192108157,2.9936996159327665,4.148677566611761,3.432361580638882,3.68931133622807,1,500,250,100,0.005,,,0.01,
0,100,54,46,16,2.875,40,6,40.0,6.0,64.0,2.472,2.7386473429951703,2.8779166666666667,4.32625,1.4483333333333335,0.9900000000000002,1.3900000000000006,3.950869565217393,1.2122222222222223,2,500,250,100,0.005,,,0.01,
50,57,16,41,12,3.4166666666666665,35,6,61.40350877192982,10.526315789473685,70.17543859649123,239.72859649122793,2.50196078431372,1.9407049486461196,5.844593837535009,3.9038888888888894,2.711568627450982,3.2163814616755815,5.560588235294114,3.058627450980394,2,500,250,100,0.005,,,0.01,
100,76,21,55,15,3.6666666666666665,42,12,55.26315789473684,15.789473684210526,64.47368421052632,338.8761842105261,1.9912173266813067,2.200176707646746,4.989244965312851,2.789068257666105,2.6703536067892517,2.428472418670441,4.5003168080580185,2.509099481376712,2,500,250,100,0.005,,,0.01,
150,107,22,85,20,4.25,60,24,56.074766355140184,22.429906542056074,62.61682242990654,413.38672897196267,1.0304210113537335,3.7578181387334277,5.2408765512827635,1.4830584125493356,3.2123273415326428,3.1015439553304804,4.167214225930357,3.136793214576623,2,500,250,100,0.005,,,0.01,
200,117,26,91,21,4.333333333333333,62,28,52.99145299145299,23.931623931623932,59.82905982905983,538.1117948717956,0.6108372953217467,3.846401242666289,4.9943652412082615,1.1479639985419727,2.7511995098763644,3.3805010133348157,3.797707076823192,3.1868697815014455,2,500,250,100,0.005,,,0.01,
250,180,29,151,34,4.4411764705882355,101,48,56.111111111111114,26.666666666666668,61.111111111111114,493.3482777777786,0.3775262177392591,4.427646874682146,5.127729302849293,0.7000824281671468,3.4236974251632266,3.2789143738453084,3.7013732626832327,3.3238470449439736,2,500,250,100,0.005,,,0.01,
300,182,30,152,34,4.470588235294118,100,50,54.94505494505494,27.47252747252747,59.89010989010989,628.4876373626385,0.6737711443450078,4.455809739914901,5.030508453560161,0.5746987136452602,2.2998827567588456,3.116432241260761,3.545238540255194,2.871467395910186,2,500,250,100,0.005,,,0.01,
350,275,38,237,56,4.232142857142857,166,67,60.36363636363637,24.363636363636363,64.0,579.4834545454552,0.6501909039173275,5.106077747995228,5.517826291903219,0.4117485439079908,3.109146833747636,3.503013129399026,4.049555008144934,3.399364104227607,2,500,250,100,0.005,,,0.01,
400,270,41,229,54,4.2407407407407405,167,59,61.851851851851855,21.85185185185185,65.55555555555556,770.4636666666673,0.9426954405388619,5.019605851287316,5.4209104434230335,0.4013045921357178,2.9694299115382474,3.231773060574405,4.110482367202009,3.1677869266631475,2,500,250,100,0.005,,,0.01,
450,408,41,367,87,4.218390804597701,273,90,66.91176470588235,22.058823529411764,69.6078431372549,672.3237949346408,1.5716567606828993,5.349184043211857,5.702769310364287,0.3535852671524297,2.703315516918944,2.8421046922313145,4.3765253327084555,2.804868572025556,2,500,250,100,0.005,,,0.01,
0,100,56,44,14,3.142857142857143,38,6,38.0,6.0,62.0,2.8780000000000006,2.7487012987013,0.9530701754385977,4.547236842105265,3.5941666666666676,1.4483333333333335,1.8337500000000002,4.417272727272729,1.6685714285714286,0,500,250,100,0.005,,,0.05,
50,80,27,53,14,3.7857142857142856,43,10,53.75,12.5,63.75,191.64874999999992,1.3924021320617657,1.194082307341537,4.606974464204283,3.412892156862746,3.5684313725490218,2.7454179566563472,4.381675915649276,2.9892737835875103,0,500,250,100,0.005,,,0.05,
100,110,39,71,18,3.9444444444444446,51,20,46.36363636363637,18.181818181818183,54.54545454545455,271.6770129870128,0.7933885398401017,1.7223280264285967,3.875314502038433,2.1529864756098362,3.5180638063806415,2.3203729372937305,3.39015167769235,2.5967631378522484,0,500,250,100,0.005,,,0.05,
150,147,46,101,23,4.391304347826087,69,32,46.93877551020408,21.768707482993197,57.82312925170068,361.9844314868803,0.2390526106622506,3.481935559887396,4.7341045205873815,1.2521689606999853,4.499378962942092,2.8011899753278824,3.630917016464642,3.3918644058023912,0,500,250,100,0.005,,,0.05,
200,183,61,122,26,4.6923076923076925,76,46,41.53005464480874,25.136612021857925,50.27322404371585,413.1454722872757,-0.2965764125038892,3.4588653720116405,4.167852691545203,0.7089873195335629,4.458263288691242,2.69875687048149,2.863690338163765,3.1602667506676543,0,500,250,100,0.005,,,0.05,
250,226,62,164,40,4.1,112,52,49.557522123893804,23.008849557522122,56.63716814159292,467.83757269279437,-0.011471970806298692,3.916073892387078,4.585521285295094,0.6694473929080165,3.230225205174702,3.398819493717471,3.3438393194162637,3.3553112902225624,0,500,250,100,0.005,,,0.05,
300,260,85,175,41,4.2682926829268295,115,60,44.23076923076923,23.076923076923077,50.38461538461539,533.135912087913,0.00896984260745981,3.7327450126632304,4.385930454317219,0.6531854416539881,2.5542665331332906,3.223051200151302,3.106132164261254,3.0971623216537942,0,500,250,100,0.005,,,0.05,
350,349,94,255,67,3.8059701492537314,190,65,54.44126074498568,18.624641833810887,59.02578796561605,562.2568112975858,0.03677637984847548,4.177416187099929,4.818632515305618,0.6412163282056883,2.118965517355866,4.044831541121931,3.753800938201715,3.7170245583532395,0,500,250,100,0.005,,,0.05,
