tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
450,692,220,472,143,3.300699300699301,446,26,64.45086705202313,3.7572254335260116,70.95375722543352,272.4193882466282,-0.7054235720817759,1.2640762641889816,1.4569243482919723,0.19284808410299062,1.8296395706782953,2.1603649798939712,1.3872930286544434,2.0927166007362192,2,500,250,100,0.005,,0.5,,0.1
0,100,51,49,17,2.8823529411764706,43,6,43.0,6.0,67.0,2.011,1.403401360544218,1.2985142118863047,2.885736434108527,1.5872222222222223,1.1150000000000002,1.508518518518519,2.7267346938775514,1.3233333333333335,0,500,250,100,0.005,,1.0,,0.1
50,84,30,54,17,3.176470588235294,46,8,54.76190476190476,9.523809523809524,67.85714285714286,119.51380952380954,0.7360929557007996,1.221941602728049,2.8358795112247805,1.6139379084967316,1.476631016042781,2.174726522187823,2.65485112563544,1.9187581699346405,0,500,250,100,0.005,,1.0,,0.1
100,117,47,70,20,3.5,53,17,45.2991452991453,14.52991452991453,59.82905982905983,169.59854700854703,0.23371446198028423,1.6889895767759748,2.4556903560976044,0.7667007793216297,1.577076295864881,1.944798679867988,2.045507173166297,1.8117927111860128,0,500,250,100,0.005,,1.0,,0.1
150,152,52,100,28,3.5714285714285716,75,25,49.3421052631579,16.44736842105263,59.86842105263158,232.74539473684217,0.30702885799372703,2.569727179672949,2.973506045254982,0.40377886558203335,1.67087748344371,2.1810089074093764,2.3310742503367448,2.0240453923430177,0,500,250,100,0.005,,1.0,,0.1
200,185,68,117,31,3.774193548387097,84,33,45.4054054054054,17.83783783783784,55.13513513513514,276.68897297297303,0.3691976729097468,2.5978702711775385,2.893605015460694,0.2957347442831555,1.4923809171961988,1.8994204644782477,2.160872374872158,1.7916747019624113,0,500,250,100,0.005,,1.0,,0.1
250,268,89,179,52,3.4423076923076925,131,48,48.88059701492537,17.91044776119403,56.71641791044776,272.48450870646764,0.03161116156628285,2.444141273228962,2.649564177842031,0.20542290461306933,1.6689002928682641,2.0532239387251905,1.9941519928420857,1.9625408312758028,0,500,250,100,0.005,,1.0,,0.1
300,300,108,192,55,3.4909090909090907,142,50,47.333333333333336,16.666666666666668,56.333333333333336,319.62575000000004,0.2793398975368522,2.527702774449578,2.699764816087083,0.172062041637505,1.2417589547035361,1.9356389987041374,2.041508885240839,1.762168987703987,0,500,250,100,0.005,,1.0,,0.1
350,448,161,287,92,3.119565217391304,234,51,52.232142857142854,11.383928571428571,59.82142857142857,305.30207961309515,0.10767642866818106,2.3945226108926043,2.5450709686076434,0.150548357715039,1.6235178950873892,2.112074455137071,2.1165774487637035,2.0089010200955224,0,500,250,100,0.005,,1.0,,0.1
400,475,177,298,96,3.1041666666666665,249,49,52.421052631578945,10.31578947368421,60.421052631578945,378.91535847953213,0.2830096378027176,2.4123524145398165,2.558765256729122,0.14641284218930542,1.5533185205306523,1.9681544700424711,2.162103282526267,1.8790936447235493,0,500,250,100,0.005,,1.0,,0.1
