tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale
650,10000,0,10000,3183,3.1416902293433866,9289,696,92.89,6.96,92.89,68.94568141666676,0.6496138050228855,0.41497458303592794,0.6785394244312987,0.26356484139537073,0.0,0.0,0.6496138050228855,0.0,1,700,250,100,0.005,,0.25
0,100,56,44,15,2.933333333333333,41,3,41.0,3.0,73.0,0.291,0.24943181818181817,0.27439024390243905,0.44939024390243903,0.17500000000000002,0.17500000000000002,0.18958333333333333,0.4306818181818182,0.18125000000000005,2,700,250,100,0.005,,0.25
50,117,47,70,22,3.1818181818181817,64,6,54.7008547008547,5.128205128205129,76.92307692307692,14.655555555555559,0.27118764527087447,0.30475643382352946,0.4797564338235295,0.17500000000000002,0.17499999999999996,0.19166666666666657,0.45363445378151274,0.18244680851063827,2,700,250,100,0.005,,0.25
100,134,47,87,26,3.3461538461538463,81,6,60.44776119402985,4.477611940298507,79.85074626865672,29.74477611940297,0.31585465956720327,0.3472497249724966,0.5222497249724969,0.1750000000000003,0.17500000000000038,0.1916666666666665,0.4983014680778417,0.1824468085106384,2,700,250,100,0.005,,0.25
150,172,47,125,35,3.5714285714285716,119,6,69.18604651162791,3.488372093023256,84.30232558139535,42.89534883720927,0.3515651120191625,0.37711336190105094,0.5521133619010514,0.17500000000000046,0.17500000000000046,0.19166666666666649,0.534011920529801,0.18244680851063846,2,700,250,100,0.005,,0.25
200,239,48,191,52,3.673076923076923,182,9,76.15062761506276,3.7656903765690375,87.02928870292887,51.66495815899577,0.4202455083873817,0.4563322733098846,0.6158541085779886,0.15952183526810407,0.17500000000000016,0.17304952510176405,0.5943515407256904,0.17410603233830865,2,700,250,100,0.005,,0.25
250,354,42,312,80,3.9,302,10,85.31073446327683,2.824858757062147,90.96045197740114,56.99611581920901,0.4284517706356601,0.4732353941549577,0.6195800156689018,0.14634462151394406,0.17499999999999966,0.17683357479174264,0.6044122145741917,0.17596044393853164,2,700,250,100,0.005,,0.25
300,527,29,498,123,4.048780487804878,485,13,92.0303605313093,2.4667931688804554,93.54838709677419,61.382685009487645,0.40125449990525885,0.4401086490954854,0.5942589174318,0.15415026833631462,0.17499999999999918,0.1839977851605766,0.5827701374353315,0.18151563753007258,2,700,250,100,0.005,,0.25
350,857,17,840,202,4.158415841584159,818,22,95.44924154025671,2.5670945157526255,95.5659276546091,60.594282380396734,0.3998054081180225,0.4325224707904626,0.6081922011205189,0.17566973033005628,0.1749999999999989,0.19843750000000115,0.5968642316474353,0.19705882352941279,2,700,250,100,0.005,,0.25
400,1340,15,1325,317,4.17981072555205,1298,27,96.86567164179104,2.014925373134328,96.86567164179104,62.345118159204006,0.39631400042005194,0.40828236217508196,0.6046337164794701,0.1963513543043881,0.0,0.20000000000000143,0.5963140004200533,0.20000000000000143,2,700,250,100,0.005,,0.25
450,2139,15,2124,502,4.231075697211155,2088,36,97.61570827489481,1.6830294530154277,97.61570827489481,63.22200015583609,0.4054107841330222,0.3796400548399125,0.6118453613337003,0.23220530649378782,0.0,0.20000000000000157,0.6054107841330237,0.20000000000000157,2,700,250,100,0.005,,0.25
500,3574,15,3559,833,4.27250900360144,3497,61,97.84555120313374,1.7067711247901511,97.84555120313374,61.42807312068648,0.3999898807697237,0.3516285363613903,0.6060183632649601,0.25438982690356976,0.0,0.2000000000000018,0.5999898807697255,0.2000000000000018,2,700,250,100,0.005,,0.25
550,5666,1,5665,1321,4.288417865253596,5574,89,98.37627956230145,1.5707730321214262,98.37627956230145,59.735952906224284,0.40605778763751404,0.319570925694908,0.6110801807837006,0.2915092550887926,0.0,0.20000000000000145,0.6060577876375155,0.20000000000000145,2,700,250,100,0.005,,0.25
600,9322,1,9321,2165,4.305311778290993,9148,168,98.13344775799185,1.8021883715940785,98.13344775799185,59.62708878638349,0.4005689573458572,0.2992478388482414,0.6059654404852431,0.30671760163700174,0.0,0.20000000000000162,0.6005689573458588,0.20000000000000162,2,700,250,100,0.005,,0.25
650,10000,1,9999,2336,4.280393835616438,9817,177,98.17,1.77,98.17,84.5664466666667,0.4077506408347763,0.2958080483231561,0.6129895866575915,0.3171815383344354,0.0,0.20000000000000173,0.607750640834778,0.20000000000000173,2,700,250,100,0.005,,0.25
0,100,62,38,12,3.1666666666666665,38,0,38.0,0.0,71.0,0.3974999999999999,0.568548387096774,0.7499999999999999,0.7499999999999999,0.0,0.17500000000000002,0.18879310344827588,0.7499999999999999,0.1814516129032258,0,700,250,100,0.005,,0.4
50,125,49,76,23,3.3043478260869565,71,5,56.8,4.0,76.8,24.05619999999999,0.6848707904214312,0.7418392709196351,0.916839270919635,0.175,0.17499999999999996,0.19166666666666662,0.8680340557275535,0.1831632653061224,0,700,250,100,0.005,,0.4
100,165,49,116,33,3.515151515151515,111,5,67.27272727272727,3.0303030303030303,82.42424242424242,44.41106060606058,0.7512896196375436,0.7936624743555427,0.968662474355543,0.17500000000000032,0.17500000000000035,0.1916666666666665,0.9344528849436662,0.18316326530612256,0,700,250,100,0.005,,0.4
150,212,49,163,44,3.7045454545454546,158,5,74.52830188679245,2.358490566037736,86.32075471698113,66.79823113207551,0.7974445435753631,0.8311017268840639,1.0061017268840644,0.17500000000000046,0.17500000000000046,0.1916666666666665,0.9806078088814857,0.18316326530612262,0,700,250,100,0.005,,0.4
200,301,53,248,66,3.757575757575758,238,10,79.06976744186046,3.3222591362126246,87.37541528239203,80.96038205980078,0.8471187788234729,0.8339532380116234,1.047522889752917,0.21356965174129358,0.17500000000000018,0.1594349680170577,1.0138957430588997,0.16677696423542687,0,700,250,100,0.005,,0.4
250,458,42,416,106,3.9245283018867925,399,17,87.117903930131,3.7117903930131004,91.04803493449782,89.66462882096084,0.790318345256783,0.7069414542801178,0.9931074192235894,0.28616596494347163,0.17499999999999963,0.17307436918990762,0.9642179847938729,0.17389963953708984,0,700,250,100,0.005,,0.4
300,693,23,670,165,4.0606060606060606,642,28,92.64069264069263,4.040404040404041,93.21789321789322,98.96630591630606,0.8116868733692375,0.6547714327919107,1.0233527812165641,0.36858134842465345,0.17499999999999918,0.18626070991432161,0.9959891989506335,0.18430232558139598,0,700,250,100,0.005,,0.4
350,1109,18,1091,262,4.16412213740458,1045,44,94.22903516681696,3.967538322813345,94.40937781785392,101.00739404869267,0.8146752939358644,0.6487363596810891,1.0381090862462123,0.38937272656512323,0.1749999999999989,0.20000000000000132,1.0118975161580877,0.1972222222222233,0,700,250,100,0.005,,0.4
400,1750,16,1734,410,4.229268292682927,1669,62,95.37142857142857,3.5428571428571427,95.37142857142857,105.03400000000016,0.8284763212867219,0.582624309435906,1.0493444363560624,0.4667201269201564,0.0,0.20000000000000148,1.0284763212867234,0.20000000000000148,0,700,250,100,0.005,,0.4
450,2884,16,2868,673,4.261515601783061,2762,100,95.76976421636616,3.467406380027739,95.76976421636616,104.29062066574215,0.8384257729303967,0.5070777876281778,1.0561433755728924,0.5490655879447146,0.0,0.20000000000000165,1.0384257729303983,0.20000000000000165,0,700,250,100,0.005,,0.4
500,4677,16,4661,1087,4.287948482060718,4488,166,95.95894804361771,3.549283728886038,95.95894804361771,104.61769652911423,0.8342245560284893,0.4716925997198924,1.0510490020004513,0.5793564022805588,0.0,0.20000000000000176,1.034224556028491,0.20000000000000176,0,700,250,100,0.005,,0.4
550,7390,0,7390,1724,4.286542923433875,7127,248,96.44113667117726,3.3558863328822732,96.44113667117726,103.60675333462221,1.048966538197184,0.4336809129880501,1.0635499777119009,0.6298690647238507,0.0,0.0,1.048966538197184,0.0,0,700,250,100,0.005,,0.4
600,9999,0,9999,2328,4.295103092783505,9634,346,96.34963496349636,3.4603460346034605,96.34963496349636,124.16429547716695,1.065062219197674,0.4072425949370766,1.079181050645392,0.6719384557083155,0.0,0.0,1.065062219197674,0.0,0,700,250,100,0.005,,0.4
650,9997,0,9997,2333,4.285040720102872,9631,347,96.33890167050114,3.471041312393718,96.33890167050114,175.06886637419828,1.0625590872385788,0.40684068495139425,1.0767075857030137,0.6698669007516195,0.0,0.0,1.0625590872385788,0.0,0,700,250,100,0.005,,0.4
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,73.0,0.4647499999999999,0.7465831918505939,0.927631578947368,0.927631578947368,0.0,0.175,0.1888888888888889,0.927631578947368,0.18104838709677415,1,700,250,100,0.005,,0.4
50,124,48,76,27,2.814814814814815,70,6,56.45161290322581,4.838709677419355,78.2258064516129,24.54012096774193,0.6796746001031988,0.7464145658263303,0.9214145658263303,0.17500000000000002,0.17499999999999996,0.19285714285714275,0.8624871001031987,0.18281249999999996,1,700,250,100,0.005,,0.4
100,150,48,102,36,2.8333333333333335,96,6,64.0,4.0,82.0,49.30583333333333,0.7422117671325953,0.7969007838283826,0.9719007838283829,0.1750000000000003,0.17500000000000038,0.19285714285714267,0.9250242671325954,0.18281250000000013,1,700,250,100,0.005,,0.4
150,192,48,144,49,2.938775510204082,138,6,71.875,3.125,85.9375,73.83632812500007,0.8937856420161886,0.9407980612342837,1.1157980612342842,0.17500000000000046,0.1750000000000005,0.1928571428571426,1.0765981420161888,0.18281250000000016,1,700,250,100,0.005,,0.4
200,278,46,232,77,3.012987012987013,221,11,79.49640287769785,3.9568345323741005,88.48920863309353,87.7445143884893,0.932965597150942,1.007835074512501,1.1578463816133606,0.1500113071008595,0.17500000000000018,0.17959014451551775,1.1100610979080263,0.17709550075708433,1,700,250,100,0.005,,0.4
250,409,41,368,118,3.1186440677966103,352,16,86.0635696821516,3.9119804400977993,91.19804400977995,99.71913202933996,0.9151196382904498,0.8958453533101052,1.1327741296818907,0.2369287763717855,0.17499999999999966,0.18259462151394482,1.093824331711886,0.17870469342143627,1,700,250,100,0.005,,0.4
300,629,36,593,184,3.222826086956522,569,24,90.46104928457869,3.8155802861685215,93.1637519872814,103.9675278219397,0.8908044234518361,0.7747246998360131,1.102407925384709,0.32768322554869583,0.17499999999999918,0.18494492044063734,1.071053131462172,0.18024870801033602,1,700,250,100,0.005,,0.4
350,960,27,933,287,3.250871080139373,896,36,93.33333333333333,3.75,94.47916666666667,108.71434895833345,0.8642208400211726,0.7181724476255634,1.0808502955565427,0.36267784793097924,0.1749999999999989,0.1984375000000012,1.0531097289100617,0.18888888888888913,1,700,250,100,0.005,,0.4
400,1500,17,1483,446,3.3251121076233185,1433,49,95.53333333333333,3.2666666666666666,95.66666666666667,111.5417000000001,0.8511985480592624,0.691736970314046,1.0711285669634312,0.37939159664938515,0.17499999999999868,0.20000000000000148,1.0482573715886754,0.19705882352941292,1,700,250,100,0.005,,0.4
450,2423,15,2408,717,3.3584379358437935,2333,71,96.28559636813867,2.9302517540239372,96.28559636813867,110.36727197688826,0.8623854969164747,0.6833822452077432,1.0825685831934104,0.39918633798566727,0.0,0.2000000000000016,1.0623854969164763,0.2000000000000016,1,700,250,100,0.005,,0.4
500,3908,15,3893,1147,3.3940714908456844,3776,112,96.62231320368475,2.865916069600819,96.62231320368475,109.39572671443204,0.8768794632198514,0.6483617173674983,1.0955565497283821,0.44719483236088386,0.0,0.20000000000000184,1.0768794632198533,0.20000000000000184,1,700,250,100,0.005,,0.4
550,6186,0,6186,1812,3.4139072847682117,6001,170,97.00937601034595,2.748140963465891,97.00937601034595,106.01446141825637,1.0806096082782932,0.5984670957325495,1.0970963051304292,0.49862920939787964,0.0,0.0,1.0806096082782932,0.0,1,700,250,100,0.005,,0.4
600,9864,0,9864,2867,3.440530170910359,9557,281,96.88767234387673,2.848742903487429,96.88767234387673,106.96505018248186,1.072184497457772,0.565935090649488,1.0883491407259673,0.5224140500764793,0.0,0.0,1.072184497457772,0.0,1,700,250,100,0.005,,0.4
650,10000,0,10000,2914,3.4317089910775564,9689,285,96.89,2.85,96.89,155.27041516666682,1.0667831864022788,0.5629783108834227,1.082869893701434,0.5198915828180114,0.0,0.0,1.0667831864022788,0.0,1,700,250,100,0.005,,0.4
0,100,56,44,15,2.933333333333333,44,0,44.0,0.0,73.0,0.4034999999999998,0.5051136363636364,0.6863636363636364,0.6863636363636364,0.0,0.175,0.18796296296296297,0.6863636363636364,0.18125000000000005,2,700,250,100,0.005,,0.4
50,117,46,71,21,3.380952380952381,66,5,56.41025641025641,4.273504273504273,76.92307692307692,19.212820512820517,0.4356183134613303,0.423860665478312,0.648076351752822,0.22421568627450994,0.17499999999999996,0.1909090909090908,0.6182270091135041,0.18260869565217389,2,700,250,100,0.005,,0.4
100,136,46,90,25,3.6,83,7,61.029411764705884,5.147058823529412,78.67647058823529,37.96801470588234,0.4890469699143823,0.4613963633884897,0.7075420493856611,0.2461456859971714,0.17500000000000035,0.1909090909090908,0.6716556655665563,0.18260869565217402,2,700,250,100,0.005,,0.4
150,173,46,127,33,3.8484848484848486,116,11,67.05202312138728,6.358381502890174,80.92485549132948,56.231502890173466,0.5735862253469394,0.470469207374037,0.7969442224252113,0.3264750150511743,0.17500000000000046,0.19090909090909075,0.7561949209991135,0.18260869565217408,2,700,250,100,0.005,,0.4
200,249,47,202,50,4.04,179,23,71.88755020080322,9.236947791164658,81.52610441767068,66.46897590361453,0.6207419821054827,0.5506680426706243,0.8569969056023425,0.3063288629317183,0.17500000000000018,0.1720473718364699,0.7942970789616277,0.17355509685614498,2,700,250,100,0.005,,0.4
250,367,47,320,76,4.2105263157894735,286,34,77.9291553133515,9.264305177111716,84.46866485013624,74.4311307901908,0.6204321742286176,0.5233445963847889,0.8513638917523384,0.32801929536754953,0.1749999999999996,0.17566689762688428,0.7957585283864544,0.17532635415783684,2,700,250,100,0.005,,0.4
300,544,34,510,118,4.322033898305085,457,52,84.00735294117646,9.558823529411764,86.21323529411765,81.32242647058834,0.6647008901935894,0.5379125775697731,0.8967408142381669,0.35882823666839375,0.17499999999999918,0.1782241014799162,0.8417870735041232,0.17708618331053377,2,700,250,100,0.005,,0.4
350,811,18,793,181,4.3812154696132595,707,85,87.17632552404439,10.480887792848335,87.5462392108508,88.40578298397052,0.6708240925664629,0.566063657670205,0.9260203184527863,0.3599566607825813,0.1749999999999989,0.1983333333333346,0.8652685370109082,0.19444444444444528,2,700,250,100,0.005,,0.4
400,1300,15,1285,285,4.508771929824562,1147,136,88.23076923076923,10.461538461538462,88.3076923076923,90.06264230769244,0.6796558245658075,0.5511118702811842,0.9364078752477324,0.38529600496654814,0.17499999999999868,0.20000000000000148,0.8779891578991422,0.19833333333333464,2,700,250,100,0.005,,0.4
450,2124,14,2110,463,4.557235421166307,1896,211,89.26553672316385,9.934086629001884,89.26553672316385,90.33407956685508,0.7100316684607763,0.5543698925038961,0.9655475903014623,0.4111776977975662,0.0,0.2000000000000016,0.9100316684607779,0.2000000000000016,2,700,250,100,0.005,,0.4
500,3429,14,3415,744,4.59005376344086,3050,360,88.9472149314669,10.498687664041995,88.9472149314669,91.63792213473326,0.7061662545547859,0.5301693259004185,0.9621372097818115,0.4319678838813929,0.0,0.20000000000000182,0.9061662545547877,0.20000000000000182,2,700,250,100,0.005,,0.4
550,5494,0,5494,1190,4.616806722689075,4890,593,89.00618856934838,10.793593010556972,89.00618856934838,89.34111129890628,0.9145723187432231,0.5309698235939668,0.9719980173372818,0.44102819374331487,0.0,0.0,0.9145723187432231,0.0,2,700,250,100,0.005,,0.4
600,8977,0,8977,1943,4.620174987133299,8006,950,89.18346886487691,10.582599977720841,89.18346886487691,89.89359553780307,0.9179841594836767,0.5303294732696662,0.974238402405314,0.4439089291356479,0.0,0.0,0.9179841594836767,0.0,2,700,250,100,0.005,,0.4
650,9997,0,9997,2166,4.615420129270545,8911,1062,89.1367410223067,10.623186956086826,89.1367410223067,124.56729173513975,0.9234837611636231,0.5277746818562414,0.9796851761973471,0.45191049434110564,0.0,0.0,0.9234837611636231,0.0,2,700,250,100,0.005,,0.4
0,100,62,38,12,3.1666666666666665,38,0,38.0,0.0,71.0,0.5555,0.9843378607809847,1.1657894736842105,1.1657894736842105,0.0,0.17500000000000002,0.18879310344827588,1.1657894736842105,0.1814516129032258,0,700,250,100,0.005,,0.6
50,121,54,67,20,3.35,64,3,52.892561983471076,2.479338842975207,76.03305785123968,34.98615702479337,1.1028647611615119,1.1623161764705874,1.3373161764705874,0.17499999999999996,0.17499999999999996,0.19038461538461535,1.2852721685689192,0.18240740740740738,0,700,250,100,0.005,,0.6
100,158,54,104,29,3.586206896551724,101,3,63.924050632911396,1.8987341772151898,81.64556962025317,66.61471518987345,1.2058803877182593,1.2493260464660336,1.424326046466034,0.17500000000000035,0.1750000000000004,0.1903846153846152,1.388287795125667,0.1824074074074075,0,700,250,100,0.005,,0.6
150,218,53,165,43,3.8372093023255816,162,3,74.31192660550458,1.3761467889908257,86.69724770642202,93.74105504587168,1.286813656999838,1.3183304717521058,1.4933304717521063,0.17500000000000046,0.1750000000000005,0.19038461538461526,1.469360826811159,0.1825471698113209,0,700,250,100,0.005,,0.6
200,306,50,256,67,3.8208955223880596,243,13,79.41176470588235,4.248366013071895,87.90849673202614,117.36854575163416,1.2822592070638028,1.21018200757728,1.5155694835291216,0.3053874759518416,0.17500000000000016,0.16844941956882273,1.4541149284568378,0.17185572139303507,0,700,250,100,0.005,,0.6
250,455,42,413,103,4.009708737864078,394,19,86.5934065934066,4.175824175824176,90.76923076923077,133.95598901098924,1.3090575898809111,1.2154078979222913,1.5415279209716388,0.32612002304934756,0.17499999999999963,0.1778408106703626,1.4856132719146808,0.17655568203376978,0,700,250,100,0.005,,0.6
300,727,24,703,166,4.234939759036145,674,29,92.70976616231087,3.9889958734525446,93.53507565337001,139.93149931224227,1.2945416138522847,1.1859969529321734,1.5312567946490836,0.34525984171691004,0.17499999999999918,0.19205426356589242,1.4823323115267037,0.18779069767441914,0,700,250,100,0.005,,0.6
350,1117,16,1101,258,4.267441860465116,1060,41,94.89704565801253,3.6705461056401076,94.89704565801253,150.00828111011657,1.2990731714038266,1.0785904453459771,1.5392386648272474,0.4606482194812701,0.0,0.20000000000000132,1.499073171403828,0.20000000000000132,0,700,250,100,0.005,,0.6
400,1785,16,1769,410,4.314634146341463,1709,60,95.74229691876751,3.361344537815126,95.74229691876751,155.15638655462203,1.3247541366215407,0.8652742237022593,1.554102046978883,0.6888278232766238,0.0,0.20000000000000148,1.5247541366215422,0.20000000000000148,0,700,250,100,0.005,,0.6
450,2953,16,2937,673,4.364041604754829,2838,99,96.10565526583136,3.352522858110396,96.10565526583136,154.17874195733168,1.3538612798802103,0.7182557145544414,1.5780721466629462,0.8598164321085048,0.0,0.20000000000000165,1.553861279880212,0.20000000000000165,0,700,250,100,0.005,,0.6
500,4823,16,4807,1094,4.3939670932358315,4642,164,96.24714907733775,3.4003732116939664,96.24714907733775,154.26378809869388,1.3439019955241633,0.6590068611139068,1.566389953331631,0.9073830922177242,0.0,0.20000000000000176,1.543901995524165,0.20000000000000176,0,700,250,100,0.005,,0.6
550,7736,0,7736,1761,4.392958546280522,7473,260,96.60031023784902,3.360910031023785,96.60031023784902,151.1335291709756,1.541100249743881,0.5705421853982098,1.5602830983412603,0.9897409129430506,0.0,0.0,1.541100249743881,0.0,0,700,250,100,0.005,,0.6
600,9999,0,9999,2276,4.39323374340949,9666,329,96.66966696669667,3.29032903290329,96.66966696669667,188.27768343501032,1.570567115044132,0.5991660732237098,1.590289540065703,0.991123466841993,0.0,0.0,1.570567115044132,0.0,0,700,250,100,0.005,,0.6
650,10000,0,10000,2285,4.3763676148796495,9665,331,96.65,3.31,96.65,263.16575533333355,1.5663021647467181,0.5991282739016215,1.5861412462454614,0.9870129723438399,0.0,0.0,1.5663021647467181,0.0,0,700,250,100,0.005,,0.6
0,100,62,38,13,2.923076923076923,37,1,37.0,1.0,73.0,0.6527499999999999,1.241320033955857,1.2810810810810807,1.4560810810810807,0.17500000000000002,0.175,0.18942307692307694,1.422368421052631,0.18104838709677415,1,700,250,100,0.005,,0.6
50,127,51,76,24,3.1666666666666665,69,7,54.330708661417326,5.511811023622047,77.16535433070867,37.46397637795276,1.28328818369453,0.8277187106726747,1.5418783745382207,0.7141596638655461,0.17499999999999993,0.19204545454545444,1.4656411248710006,0.18235294117647052,1,700,250,100,0.005,,0.6
100,159,51,108,34,3.176470588235294,101,7,63.522012578616355,4.40251572327044,81.76100628930817,77.98757861635227,1.5567124236933507,1.0914607111347636,1.8098081887396675,0.718347477604904,0.1750000000000004,0.19204545454545438,1.7390653648698213,0.18235294117647066,1,700,250,100,0.005,,0.6
150,203,51,152,46,3.3043478260869565,141,11,69.45812807881774,5.41871921182266,83.74384236453201,120.94039408867009,1.6639349640169774,1.0522888743714458,1.9224403895229616,0.8701515151515159,0.1750000000000005,0.19204545454545432,1.8462879051934482,0.18235294117647077,1,700,250,100,0.005,,0.6
200,303,50,253,77,3.2857142857142856,234,19,77.22772277227723,6.270627062706271,86.46864686468646,144.48003300330046,1.6415955007570848,1.2333993382166992,1.9144362588765582,0.681036920659859,0.17500000000000013,0.18684984170058805,1.8218094311053437,0.18021393034825892,1,700,250,100,0.005,,0.6
250,451,40,411,123,3.341463414634146,380,31,84.25720620842571,6.873614190687362,88.470066518847,165.78891352549897,1.6340041570996757,1.2275558349740923,1.908804682026086,0.6812488470519938,0.17499999999999963,0.1887355340542597,1.816215312478162,0.18221115537848614,1,700,250,100,0.005,,0.6
300,717,29,688,204,3.372549019607843,637,51,88.84239888423988,7.112970711297071,90.51603905160391,172.7600418410042,1.6572485519186833,1.1618654130802688,1.93216830662727,0.7703028935470012,0.17499999999999918,0.1985294117647068,1.8460416553669594,0.18879310344827607,1,700,250,100,0.005,,0.6
350,1142,17,1125,326,3.450920245398773,1039,86,90.98073555166374,7.530647985989492,91.06830122591944,178.800700525394,1.597970245629774,1.0731500601492634,1.8785360175481132,0.8053859573988499,0.1749999999999989,0.20000000000000123,1.796499657394481,0.19852941176470695,1,700,250,100,0.005,,0.6
400,1843,16,1827,525,3.48,1688,138,91.58979924036896,7.4877916440586,91.58979924036896,181.18270482908295,1.5600000831554657,1.0749394823532121,1.8412386639685794,0.7662991816153671,0.0,0.2000000000000014,1.760000083155467,0.2000000000000014,1,700,250,100,0.005,,0.6
450,2940,16,2924,834,3.5059952038369304,2699,221,91.80272108843538,7.517006802721088,91.80272108843538,184.8960799319727,1.5907468062126613,1.067908436824088,1.8715713831092802,0.8036629462851921,0.0,0.20000000000000162,1.7907468062126628,0.20000000000000162,1,700,250,100,0.005,,0.6
500,4898,16,4882,1388,3.5172910662824206,4501,373,91.89465087790936,7.6153532053899555,91.89465087790936,180.77861882400973,1.5800319521880701,1.0557957296368752,1.8608304353958183,0.8050347057589432,0.0,0.20000000000000173,1.7800319521880719,0.20000000000000173,1,700,250,100,0.005,,0.6
550,7838,1,7837,2233,3.509628302731751,7221,599,92.12809390150548,7.642255677468742,92.12809390150548,176.66256515875037,1.5799108798561274,1.0674938003975813,1.8616792668686806,0.7941854664710993,0.0,0.20000000000000145,1.779910879856129,0.20000000000000145,1,700,250,100,0.005,,0.6
600,10000,1,9999,2860,3.496153846153846,9240,733,92.4,7.33,92.4,219.2104635714285,1.593747697317302,1.0850118101908452,1.873494379044957,0.7884825688541118,0.0,0.2000000000000016,1.7937476973173034,0.2000000000000016,1,700,250,100,0.005,,0.6
650,9999,1,9998,2870,3.483623693379791,9243,729,92.43924392439244,7.290729072907291,92.43924392439244,303.9051936860352,1.5901738566029033,1.087070937393999,1.869643843903369,0.7825729065093698,0.0,0.20000000000000173,1.790173856602905,0.20000000000000173,1,700,250,100,0.005,,0.6
0,100,56,44,15,2.933333333333333,44,0,44.0,0.0,73.0,0.5534999999999998,0.8460227272727271,1.0272727272727271,1.0272727272727271,0.0,0.175,0.18796296296296297,1.0272727272727271,0.18125000000000005,2,700,250,100,0.005,,0.6
50,113,43,70,21,3.3333333333333335,64,6,56.63716814159292,5.3097345132743365,75.22123893805309,30.638053097345114,0.7778968796821047,0.7124642565359474,1.0221047794117641,0.3096405228758167,0.17499999999999996,0.1909090909090908,0.9610364145658257,0.18313953488372092,2,700,250,100,0.005,,0.6
100,142,43,99,28,3.5357142857142856,92,7,64.78873239436619,4.929577464788732,79.5774647887324,60.215727699530554,1.0610549455399318,0.8585367653565847,1.3048991001963406,0.4463623348397559,0.17500000000000032,0.1909090909090908,1.2441944804236529,0.18313953488372103,2,700,250,100,0.005,,0.6
150,180,43,137,38,3.6052631578947367,129,8,71.66666666666667,4.444444444444445,83.33333333333333,93.59039814814827,1.3015406270586112,0.9858557834524991,1.542248382873865,0.5563925994213658,0.1750000000000004,0.19090909090909075,1.4846801619423322,0.18313953488372106,2,700,250,100,0.005,,0.6
200,257,43,214,59,3.6271186440677967,198,16,77.04280155642023,6.22568093385214,85.21400778210116,118.6721660181584,1.3787046553521893,1.1387867647312628,1.6372682782943992,0.4984815135631364,0.1750000000000002,0.1719131614654004,1.552125342613557,0.17342068726136775,2,700,250,100,0.005,,0.6
250,381,41,340,90,3.7777777777777777,318,22,83.46456692913385,5.774278215223097,88.71391076115485,137.2415266841647,1.392496391495528,0.9867122841825525,1.631716593774932,0.6450043095923795,0.17499999999999966,0.17573041168658754,1.567870504798414,0.17537411330288608,2,700,250,100,0.005,,0.6
300,550,26,524,134,3.91044776119403,491,33,89.27272727272727,6.0,90.9090909090909,158.811584848485,1.4475473945449002,1.0329925879774096,1.6974859921989012,0.6644934042214917,0.17499999999999918,0.19011627906976836,1.6324311154751332,0.18488372093023292,2,700,250,100,0.005,,0.6
350,877,15,862,216,3.990740740740741,813,48,92.7023945267959,5.473204104903079,92.8164196123147,166.35660965412404,1.4714734253092105,0.884247136007023,1.7191027662248184,0.8348556302177954,0.1749999999999989,0.20000000000000137,1.6698067586425451,0.19833333333333455,2,700,250,100,0.005,,0.6
400,1421,14,1407,345,4.078260869565217,1335,71,93.94792399718509,4.9964813511611545,93.94792399718509,169.56576120103225,1.5023135863119945,0.7540976239412818,1.7403939072933838,0.9862962833521021,0.0,0.20000000000000148,1.702313586311996,0.20000000000000148,2,700,250,100,0.005,,0.6
450,2267,14,2253,547,4.118829981718465,2146,105,94.66254962505514,4.631671812968681,94.66254962505514,175.25276650492583,1.5249532834360744,0.6681254265987906,1.7561186187505462,1.0879931921517556,0.0,0.2000000000000016,1.724953283436076,0.2000000000000016,2,700,250,100,0.005,,0.6
500,3734,14,3720,900,4.133333333333334,3539,176,94.7777182645956,4.713444027852169,94.7777182645956,175.1918175325835,1.5254489174447927,0.6273622728112831,1.7551705217556384,1.1278082489443553,0.0,0.20000000000000182,1.7254489174447944,0.20000000000000182,2,700,250,100,0.005,,0.6
550,5972,0,5972,1444,4.135734072022161,5693,268,95.32819825853986,4.48760884125921,95.32819825853986,172.69939088763442,1.7464796707101347,0.5457000632191014,1.7710137450169152,1.2253136817978139,0.0,0.0,1.7464796707101347,0.0,2,700,250,100,0.005,,0.6
600,9843,0,9843,2379,4.137452711223203,9362,460,95.11327847201056,4.673371939449355,95.11327847201056,171.85592780462795,1.735659352567436,0.5560323499999351,1.761700370791827,1.205668020791892,0.0,0.0,1.735659352567436,0.0,2,700,250,100,0.005,,0.6
650,10000,0,10000,2420,4.132231404958677,9511,468,95.11,4.68,95.11,253.4179752380954,1.7531105715957958,0.5652274707932756,1.7796188846864114,1.2143914138931358,0.0,0.0,1.7531105715957958,0.0,2,700,250,100,0.005,,0.6
0,100,62,38,12,3.1666666666666665,38,0,38.0,0.0,71.0,0.8715,1.815916808149406,1.9973684210526317,1.9973684210526317,0.0,0.17500000000000002,0.18879310344827588,1.9973684210526317,0.1814516129032258,0,700,250,100,0.005,,1.0
