tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period
100,20,12,8,3,2.6666666666666665,8,0,40.0,0.0,80.0,17.67500000000003,2.7755575615628914e-17,0.17500000000000032,0.17500000000000032,0.0,0.17500000000000032,0.17500000000000032,0.17500000000000032,0.1750000000000003,1,500,250,20,0.005,
150,20,12,8,3,2.6666666666666665,8,0,40.0,0.0,80.0,26.425000000000068,0.0,0.17500000000000046,0.17500000000000046,0.0,0.17500000000000046,0.17500000000000046,0.17500000000000046,0.17500000000000046,1,500,250,20,0.005,
200,22,14,8,3,2.6666666666666665,8,0,36.36363636363637,0.0,72.72727272727273,28.477272727272762,0.01990049751243786,0.1750000000000002,0.1750000000000002,0.0,0.1750000000000002,0.1285655058043119,0.1750000000000002,0.15509950248756235,1,500,250,20,0.005,
250,23,15,8,3,2.6666666666666665,8,0,34.78260869565217,0.0,69.56521739130434,34.74891304347821,0.02231075697211124,0.1749999999999996,0.1749999999999996,0.0,0.1749999999999996,0.1271912350597612,0.1749999999999996,0.15268924302788836,1,500,250,20,0.005,
300,23,15,8,3,2.6666666666666665,8,0,34.78260869565217,0.0,69.56521739130434,43.49891304347812,0.018604651162790115,0.17499999999999918,0.17499999999999918,0.0,0.17499999999999918,0.1351328903654489,0.17499999999999918,0.15639534883720907,1,500,250,20,0.005,
350,24,15,9,4,2.25,8,1,33.333333333333336,4.166666666666667,66.66666666666667,44.10729166666641,0.022394636015325237,-1.0269562977782698e-15,0.1749999999999989,0.17499999999999993,0.1749999999999989,0.12701149425287375,0.17499999999999905,0.1526053639846738,1,500,250,20,0.005,
400,26,15,11,5,2.2,8,3,30.76923076923077,11.538461538461538,61.53846153846154,47.128846153845835,0.006558284454671159,0.04166666666666516,0.17499999999999868,0.13333333333333353,0.17499999999999868,0.13659588396076922,0.16363636363636275,0.1570780791816916,1,500,250,20,0.005,
450,26,15,11,5,2.2,8,3,30.76923076923077,11.538461538461538,61.53846153846154,56.70961538461502,0.009509404608545657,0.040049956571229645,0.18098669623059743,0.1409367396593678,0.17499999999999852,0.1440455204147187,0.17006398080208027,0.1605545761935346,1,500,250,20,0.005,
0,20,14,6,2,3.0,6,0,30.0,0.0,60.0,0.21875,0.11607142857142858,0.30000000000000004,0.30000000000000004,0.0,0.17500000000000002,0.19062500000000002,0.30000000000000004,0.18392857142857147,2,500,250,20,0.005,
50,20,14,6,2,3.0,6,0,30.0,0.0,60.0,11.156250000000004,0.11607142857142883,0.3000000000000002,0.3000000000000002,0.0,0.17500000000000002,0.19062499999999993,0.3000000000000002,0.18392857142857139,2,500,250,20,0.005,
100,24,14,10,3,3.3333333333333335,10,0,41.666666666666664,0.0,66.66666666666667,20.82812500000001,0.14107142857142868,0.3250000000000002,0.3250000000000002,0.0,0.1750000000000003,0.19062499999999988,0.3250000000000002,0.1839285714285715,2,500,250,20,0.005,
150,32,14,18,5,3.6,18,0,56.25,0.0,75.0,27.532031250000003,0.1577380952380951,0.3416666666666667,0.3416666666666667,0.0,0.17500000000000046,0.19062499999999988,0.3416666666666667,0.18392857142857158,2,500,250,20,0.005,
200,50,13,37,11,3.3636363636363638,33,4,66.0,8.0,78.0,27.421999999999993,0.1365244980916621,0.17687132519222065,0.3295454545454545,0.15267412935323382,0.17500000000000024,0.17295664534470517,0.3104242302003496,0.1738997321086875,2,500,250,20,0.005,
250,74,13,61,17,3.588235294117647,56,5,75.67567567567568,6.756756756756757,83.78378378378379,30.12905405405402,0.13074348256406884,0.15695361411496833,0.31964285714285695,0.16268924302788862,0.1749999999999996,0.17692088787706375,0.3067778068055645,0.17603432424149565,2,500,250,20,0.005,
300,98,13,85,23,3.6956521739130435,80,5,81.63265306122449,5.1020408163265305,87.75510204081633,34.54132653061219,0.1282105650847098,0.14797965116279002,0.31437499999999974,0.16639534883720972,0.17499999999999918,0.17956810631229322,0.3056703146374827,0.17745974955277288,2,500,250,20,0.005,
350,138,13,125,33,3.787878787878788,120,5,86.95652173913044,3.6231884057971016,91.30434782608695,37.48586956521732,0.1393464387464384,0.16137108262108185,0.33041666666666636,0.1690455840455845,0.1749999999999989,0.19285714285714378,0.323961823361823,0.1846153846153846,2,500,250,20,0.005,
400,226,13,213,56,3.8035714285714284,207,6,91.59292035398231,2.6548672566371683,94.24778761061947,36.3223451327433,0.14688236523173812,0.16443393096597012,0.336129691564474,0.17169576059850386,0.17499999999999868,0.19285714285714395,0.3314977498471227,0.1846153846153846,2,500,250,20,0.005,
