cell_id,genome,op,is_cooperator,is_defector,has_adhesion,cluster_id,type,fitness,age,x,y,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period
238786,01110000,OR,1,0,1,60403,cooperator,39.6,72,0.383,55.3,3,500,150,100,0.005,
238787,01010101,OR,1,0,1,60403,cooperator,39.6,72,0.398,44.601,3,500,150,100,0.005,
238788,00110001,AND,1,0,1,60404,cooperator,26.1,72,29.881,148.956,3,500,150,100,0.005,
238789,11110000,NAND,1,0,1,60404,cooperator,26.1,72,25.536,149.693,3,500,150,100,0.005,
238790,01110000,OR,1,0,1,60404,cooperator,26.1,72,11.679,138.766,3,500,150,100,0.005,
238791,10110000,XOR,1,0,1,60404,cooperator,26.1,72,19.282,129.079,3,500,150,100,0.005,
238792,00110000,AND,1,0,1,60405,cooperator,11.7,72,107.805,101.228,3,500,150,100,0.005,
238793,11110000,NAND,1,0,1,60405,cooperator,11.7,72,91.55,111.527,3,500,150,100,0.005,
238794,01110000,OR,1,0,1,60405,cooperator,11.7,72,101.631,101.644,3,500,150,100,0.005,
238795,10100000,XOR,0,1,1,60405,defector,18.9,72,100.0,93.967,3,500,150,100,0.005,
238796,00011001,AND,1,0,1,60406,cooperator,12.425,71,53.528,64.187,3,500,150,100,0.005,
238797,01100110,OR,0,1,1,60406,defector,12.425,71,52.52,69.471,3,500,150,100,0.005,
238798,00011001,AND,1,0,1,60407,cooperator,65.675,71,19.219,64.092,3,500,150,100,0.005,
238799,01110100,OR,1,0,1,60407,cooperator,65.675,71,0.194,63.299,3,500,150,100,0.005,
238800,10110001,XOR,1,0,1,60408,cooperator,11.5375,71,149.333,149.308,3,500,150,100,0.005,
238801,10010000,XOR,1,0,1,60408,cooperator,11.5375,71,148.934,149.905,3,500,150,100,0.005,
238802,10101111,XOR,0,1,1,60408,defector,18.6375,71,146.424,148.958,3,500,150,100,0.005,
238803,11011101,NAND,1,0,1,60408,cooperator,11.5375,71,142.386,135.707,3,500,150,100,0.005,
238804,01110000,OR,1,0,1,60409,cooperator,22.75,70,0.176,149.559,3,500,150,100,0.005,
238805,00110000,AND,1,0,1,60409,cooperator,22.75,70,8.77,138.595,3,500,150,100,0.005,
238806,11110000,NAND,1,0,1,60409,cooperator,22.75,70,0.18,134.705,3,500,150,100,0.005,
238807,11110011,NAND,1,0,1,60409,cooperator,22.75,70,1.125,123.716,3,500,150,100,0.005,
238808,00011001,AND,1,0,1,60410,cooperator,63.825,69,1.585,75.361,3,500,150,100,0.005,
238809,01110100,OR,1,0,1,60410,cooperator,63.825,69,0.968,71.229,3,500,150,100,0.005,
238810,01110000,OR,1,0,1,60411,cooperator,25.0125,69,126.082,84.48,3,500,150,100,0.005,
238811,10110000,XOR,1,0,1,60411,cooperator,25.0125,69,116.688,86.189,3,500,150,100,0.005,
238812,11110000,NAND,1,0,1,60411,cooperator,25.0125,69,109.346,84.838,3,500,150,100,0.005,
238813,00110000,AND,1,0,1,60411,cooperator,25.0125,69,112.965,81.963,3,500,150,100,0.005,
238814,10110001,XOR,1,0,1,60412,cooperator,12.075,69,149.744,124.333,3,500,150,100,0.005,
238815,10010000,XOR,1,0,1,60412,cooperator,12.075,69,149.355,128.052,3,500,150,100,0.005,
238816,10101111,XOR,0,1,1,60412,defector,12.075,69,141.699,124.434,3,500,150,100,0.005,
238817,11011101,NAND,1,0,1,60412,cooperator,12.075,69,149.775,115.168,3,500,150,100,0.005,
238818,00110000,AND,1,0,1,60413,cooperator,11.2125,69,105.669,0.29,3,500,150,100,0.005,
238819,01110000,OR,1,0,1,60413,cooperator,11.2125,69,103.363,0.162,3,500,150,100,0.005,
238820,01010101,OR,1,0,1,60413,cooperator,11.2125,69,97.474,0.379,3,500,150,100,0.005,
238821,10100111,XOR,0,1,1,60413,defector,18.1125,69,92.667,0.217,3,500,150,100,0.005,
238822,00110000,AND,1,0,1,60414,cooperator,5.6062,69,65.822,49.983,3,500,150,100,0.005,
238823,10110000,XOR,1,0,1,60414,cooperator,5.6062,69,67.908,47.457,3,500,150,100,0.005,
238824,11110000,NAND,1,0,1,60414,cooperator,5.6062,69,68.81,55.353,3,500,150,100,0.005,
238825,01110000,OR,1,0,1,60414,cooperator,5.6062,69,50.817,51.694,3,500,150,100,0.005,
238826,00111111,AND,1,0,1,60414,cooperator,5.6062,69,58.04,44.409,3,500,150,100,0.005,
238827,10111010,XOR,1,0,1,60414,cooperator,5.6062,69,62.023,39.603,3,500,150,100,0.005,
238828,00110000,AND,1,0,1,60414,cooperator,5.6062,69,65.409,41.13,3,500,150,100,0.005,
238829,00110000,AND,1,0,1,60414,cooperator,5.6062,69,63.159,41.91,3,500,150,100,0.005,
238830,00011001,AND,1,0,1,60415,cooperator,63.825,69,46.504,59.692,3,500,150,100,0.005,
238831,01110110,OR,1,0,1,60415,cooperator,63.825,69,43.645,52.648,3,500,150,100,0.005,
238832,00110000,AND,1,0,1,60416,cooperator,24.65,68,86.967,7.28,3,500,150,100,0.005,
238833,01110000,OR,1,0,1,60416,cooperator,24.65,68,83.187,24.166,3,500,150,100,0.005,
238834,01010101,OR,1,0,1,60416,cooperator,24.65,68,83.045,4.534,3,500,150,100,0.005,
238835,10000111,XOR,0,0,0,60416,defector,38.25,68,84.617,0.958,3,500,150,100,0.005,
238836,00011001,AND,1,0,1,60417,cooperator,62.9,68,58.695,49.754,3,500,150,100,0.005,
238837,01110110,OR,1,0,1,60417,cooperator,62.9,68,56.906,54.297,3,500,150,100,0.005,
238838,00110000,AND,1,0,1,60418,cooperator,37.4,68,22.051,32.707,3,500,150,100,0.005,
238839,01110000,OR,1,0,1,60418,cooperator,37.4,68,4.95,48.354,3,500,150,100,0.005,
238840,01010001,OR,1,0,1,60418,cooperator,37.4,68,9.594,37.337,3,500,150,100,0.005,
238841,00110000,AND,1,0,1,60419,cooperator,24.65,68,71.191,139.002,3,500,150,100,0.005,
238842,11110000,NAND,1,0,1,60419,cooperator,24.65,68,59.45,147.194,3,500,150,100,0.005,
238843,01110000,OR,1,0,1,60419,cooperator,24.65,68,54.687,149.656,3,500,150,100,0.005,
238844,10110000,XOR,1,0,1,60419,cooperator,24.65,68,61.817,134.856,3,500,150,100,0.005,
238845,00110000,AND,1,0,1,60420,cooperator,36.85,67,11.495,48.675,3,500,150,100,0.005,
238846,01110000,OR,1,0,1,60420,cooperator,36.85,67,0.065,53.186,3,500,150,100,0.005,
238847,01010101,OR,1,0,1,60420,cooperator,36.85,67,0.83,49.484,3,500,150,100,0.005,
238848,00110000,AND,1,0,1,60421,cooperator,10.8875,67,69.85,0.347,3,500,150,100,0.005,
238849,01110000,OR,1,0,1,60421,cooperator,10.8875,67,53.164,0.444,3,500,150,100,0.005,
238850,01010101,OR,1,0,1,60421,cooperator,10.8875,67,54.268,0.603,3,500,150,100,0.005,
238851,10100111,XOR,0,1,1,60421,defector,17.5875,67,65.713,0.607,3,500,150,100,0.005,
238852,01110100,OR,1,0,1,60422,cooperator,24.2875,67,36.637,107.92,3,500,150,100,0.005,
238853,00110000,AND,1,0,1,60422,cooperator,24.2875,67,30.479,118.209,3,500,150,100,0.005,
238854,11110000,NAND,1,0,1,60422,cooperator,24.2875,67,22.435,106.419,3,500,150,100,0.005,
238855,11110011,NAND,1,0,1,60422,cooperator,24.2875,67,25.901,108.059,3,500,150,100,0.005,
238856,00110000,AND,1,0,1,60423,cooperator,24.2875,67,113.005,132.713,3,500,150,100,0.005,
238857,11110000,NAND,1,0,1,60423,cooperator,24.2875,67,108.918,143.486,3,500,150,100,0.005,
238858,01110000,OR,1,0,1,60423,cooperator,24.2875,67,100.282,125.522,3,500,150,100,0.005,
238859,10110000,XOR,1,0,1,60423,cooperator,24.2875,67,123.013,133.434,3,500,150,100,0.005,
238860,00110000,AND,1,0,1,60424,cooperator,24.2875,67,81.405,81.762,3,500,150,100,0.005,
238861,11110000,NAND,1,0,1,60424,cooperator,24.2875,67,77.442,90.032,3,500,150,100,0.005,
238862,01110000,OR,1,0,1,60424,cooperator,24.2875,67,78.796,79.704,3,500,150,100,0.005,
238863,10110000,XOR,1,0,1,60424,cooperator,24.2875,67,84.862,82.119,3,500,150,100,0.005,
238864,00011001,AND,1,0,1,60425,cooperator,61.975,67,35.022,51.802,3,500,150,100,0.005,
238865,01110100,OR,1,0,1,60425,cooperator,61.975,67,23.47,53.198,3,500,150,100,0.005,
238866,01110000,OR,1,0,1,60426,cooperator,23.925,66,39.097,105.095,3,500,150,100,0.005,
238867,00110000,AND,1,0,1,60426,cooperator,23.925,66,29.307,114.069,3,500,150,100,0.005,
238868,11110000,NAND,1,0,1,60426,cooperator,23.925,66,27.766,102.018,3,500,150,100,0.005,
238869,11110011,NAND,1,0,1,60426,cooperator,23.925,66,30.657,99.368,3,500,150,100,0.005,
238870,00110000,AND,1,0,1,60427,cooperator,23.925,66,80.184,90.275,3,500,150,100,0.005,
238871,11110000,NAND,1,0,1,60427,cooperator,23.925,66,77.651,102.039,3,500,150,100,0.005,
238872,01110000,OR,1,0,1,60427,cooperator,23.925,66,67.054,93.251,3,500,150,100,0.005,
238873,10110000,XOR,1,0,1,60427,cooperator,23.925,66,73.974,93.58,3,500,150,100,0.005,
238874,01110000,OR,1,0,1,60428,cooperator,23.5625,65,114.433,102.838,3,500,150,100,0.005,
238875,10110000,XOR,1,0,1,60428,cooperator,23.5625,65,126.602,106.037,3,500,150,100,0.005,
238876,11110000,NAND,1,0,1,60428,cooperator,23.5625,65,112.947,106.27,3,500,150,100,0.005,
238877,00110000,AND,1,0,1,60428,cooperator,23.5625,65,113.155,97.019,3,500,150,100,0.005,
238878,00110000,AND,1,0,1,60429,cooperator,5.2812,65,73.698,8.535,3,500,150,100,0.005,
238879,10110000,XOR,1,0,1,60429,cooperator,5.2812,65,81.231,6.114,3,500,150,100,0.005,
238880,11110000,NAND,1,0,1,60429,cooperator,5.2812,65,77.764,18.659,3,500,150,100,0.005,
238881,01110000,OR,1,0,1,60429,cooperator,5.2812,65,68.523,18.954,3,500,150,100,0.005,
238882,00111111,AND,1,0,1,60429,cooperator,5.2812,65,61.692,15.08,3,500,150,100,0.005,
238883,10111010,XOR,1,0,1,60429,cooperator,5.2812,65,64.595,6.918,3,500,150,100,0.005,
238884,00110000,AND,1,0,1,60429,cooperator,5.2812,65,76.522,3.358,3,500,150,100,0.005,
238885,00110000,AND,1,0,1,60429,cooperator,5.2812,65,85.68,0.092,3,500,150,100,0.005,
238886,01110000,OR,1,0,1,60430,cooperator,23.5625,65,0.369,126.599,3,500,150,100,0.005,
238887,00110000,AND,1,0,1,60430,cooperator,23.5625,65,0.059,126.824,3,500,150,100,0.005,
238888,11110000,NAND,1,0,1,60430,cooperator,23.5625,65,0.773,118.61,3,500,150,100,0.005,
238889,11110011,NAND,1,0,1,60430,cooperator,23.5625,65,0.233,118.592,3,500,150,100,0.005,
238890,01110000,OR,1,0,1,60431,cooperator,23.5625,65,133.542,99.108,3,500,150,100,0.005,
238891,10110000,XOR,1,0,1,60431,cooperator,23.5625,65,133.637,102.863,3,500,150,100,0.005,
238892,11110000,NAND,1,0,1,60431,cooperator,23.5625,65,126.196,102.116,3,500,150,100,0.005,
238893,00110000,AND,1,0,1,60431,cooperator,23.5625,65,129.335,89.24,3,500,150,100,0.005,
238894,00110000,AND,1,0,1,60432,cooperator,23.5625,65,35.601,119.008,3,500,150,100,0.005,
238895,11110000,NAND,1,0,1,60432,cooperator,23.5625,65,42.792,128.935,3,500,150,100,0.005,
238896,01110000,OR,1,0,1,60432,cooperator,23.5625,65,26.683,106.619,3,500,150,100,0.005,
238897,10110000,XOR,1,0,1,60432,cooperator,23.5625,65,38.284,103.731,3,500,150,100,0.005,
238898,01110000,OR,1,0,1,60433,cooperator,23.2,64,125.844,117.695,3,500,150,100,0.005,
238899,10110000,XOR,1,0,1,60433,cooperator,23.2,64,121.574,112.854,3,500,150,100,0.005,
238900,11110000,NAND,1,0,1,60433,cooperator,23.2,64,118.905,114.416,3,500,150,100,0.005,
238901,00110000,AND,1,0,1,60433,cooperator,23.2,64,120.15,111.614,3,500,150,100,0.005,
238902,01110000,OR,1,0,1,60434,cooperator,23.2,64,64.99,84.173,3,500,150,100,0.005,
238903,00110000,AND,1,0,1,60434,cooperator,23.2,64,61.201,100.388,3,500,150,100,0.005,
238904,11110000,NAND,1,0,1,60434,cooperator,23.2,64,55.978,92.726,3,500,150,100,0.005,
238905,11111011,NAND,1,0,1,60434,cooperator,23.2,64,50.123,77.289,3,500,150,100,0.005,
238906,00011001,AND,1,0,1,60435,cooperator,59.2,64,7.005,64.93,3,500,150,100,0.005,
238907,01110101,OR,1,0,1,60435,cooperator,59.2,64,0.558,65.97,3,500,150,100,0.005,
238908,01110000,OR,1,0,1,60436,cooperator,23.2,64,128.919,102.607,3,500,150,100,0.005,
238909,10110000,XOR,1,0,1,60436,cooperator,23.2,64,115.726,98.313,3,500,150,100,0.005,
238910,11110000,NAND,1,0,1,60436,cooperator,23.2,64,116.375,92.33,3,500,150,100,0.005,
238911,00110000,AND,1,0,1,60436,cooperator,23.2,64,120.101,93.165,3,500,150,100,0.005,
238912,01110000,OR,1,0,1,60437,cooperator,23.2,64,76.826,72.381,3,500,150,100,0.005,
238913,00110000,AND,1,0,1,60437,cooperator,23.2,64,71.724,83.103,3,500,150,100,0.005,
238914,11110000,NAND,1,0,1,60437,cooperator,23.2,64,64.72,78.908,3,500,150,100,0.005,
238915,11111011,NAND,1,0,1,60437,cooperator,23.2,64,63.545,74.128,3,500,150,100,0.005,
238916,00110000,AND,1,0,1,60438,cooperator,10.4,64,37.74,0.173,3,500,150,100,0.005,
238917,01110000,OR,1,0,1,60438,cooperator,10.4,64,31.617,0.276,3,500,150,100,0.005,
238918,01010101,OR,1,0,1,60438,cooperator,10.4,64,22.434,0.279,3,500,150,100,0.005,
238919,10100111,XOR,0,1,1,60438,defector,16.8,64,37.462,0.473,3,500,150,100,0.005,
238920,00110000,AND,1,0,1,60439,cooperator,34.65,63,0.11,16.846,3,500,150,100,0.005,
238921,01110000,OR,1,0,1,60439,cooperator,34.65,63,0.783,16.994,3,500,150,100,0.005,
238922,01010101,OR,1,0,1,60439,cooperator,34.65,63,0.586,12.498,3,500,150,100,0.005,
238923,00110000,AND,1,0,1,60440,cooperator,10.2375,63,105.888,90.696,3,500,150,100,0.005,
238924,11110000,NAND,1,0,1,60440,cooperator,10.2375,63,94.791,100.279,3,500,150,100,0.005,
238925,01110000,OR,1,0,1,60440,cooperator,10.2375,63,85.367,100.025,3,500,150,100,0.005,
238926,10100000,XOR,0,1,1,60440,defector,16.5375,63,94.956,94.067,3,500,150,100,0.005,
238927,11110000,NAND,1,0,1,60441,cooperator,5.1187,63,148.456,51.769,3,500,150,100,0.005,
238928,01110000,OR,1,0,1,60441,cooperator,5.1187,63,148.681,57.141,3,500,150,100,0.005,
238929,10110000,XOR,1,0,1,60441,cooperator,5.1187,63,149.099,60.253,3,500,150,100,0.005,
238930,00110000,AND,1,0,1,60441,cooperator,5.1187,63,139.576,43.345,3,500,150,100,0.005,
238931,01111001,OR,1,0,1,60441,cooperator,5.1187,63,133.012,44.631,3,500,150,100,0.005,
238932,10111101,XOR,1,0,1,60441,cooperator,5.1187,63,138.768,51.533,3,500,150,100,0.005,
238933,00010110,AND,1,0,1,60441,cooperator,5.1187,63,149.083,46.289,3,500,150,100,0.005,
238934,00010000,AND,1,0,1,60441,cooperator,5.1187,63,149.109,41.251,3,500,150,100,0.005,
238935,11110000,NAND,1,0,1,60442,cooperator,5.58,62,143.167,20.087,3,500,150,100,0.005,
238936,10110000,XOR,1,0,1,60442,cooperator,5.58,62,133.602,15.516,3,500,150,100,0.005,
238937,01110000,OR,1,0,1,60442,cooperator,5.58,62,134.994,13.416,3,500,150,100,0.005,
238938,00110000,AND,1,0,1,60442,cooperator,5.58,62,130.226,8.074,3,500,150,100,0.005,
238939,00100111,AND,0,1,1,60442,defector,11.78,62,131.82,10.183,3,500,150,100,0.005,
238940,00110000,AND,1,0,1,60443,cooperator,5.0375,62,70.155,36.099,3,500,150,100,0.005,
238941,10110000,XOR,1,0,1,60443,cooperator,5.0375,62,76.708,36.759,3,500,150,100,0.005,
238942,11110000,NAND,1,0,1,60443,cooperator,5.0375,62,70.335,49.851,3,500,150,100,0.005,
238943,01110000,OR,1,0,1,60443,cooperator,5.0375,62,66.703,40.859,3,500,150,100,0.005,
238944,00111111,AND,1,0,1,60443,cooperator,5.0375,62,66.493,21.658,3,500,150,100,0.005,
238945,10111010,XOR,1,0,1,60443,cooperator,5.0375,62,63.469,36.816,3,500,150,100,0.005,
238946,00110000,AND,1,0,1,60443,cooperator,5.0375,62,65.472,29.712,3,500,150,100,0.005,
238947,00110000,AND,1,0,1,60443,cooperator,5.0375,62,69.178,30.95,3,500,150,100,0.005,
238948,00110000,AND,1,0,1,60444,cooperator,22.475,62,58.787,149.867,3,500,150,100,0.005,
238949,11110000,NAND,1,0,1,60444,cooperator,22.475,62,66.557,149.945,3,500,150,100,0.005,
238950,01110000,OR,1,0,1,60444,cooperator,22.475,62,57.341,140.124,3,500,150,100,0.005,
238951,10110000,XOR,1,0,1,60444,cooperator,22.475,62,53.286,141.09,3,500,150,100,0.005,
238952,01110000,OR,1,0,1,60445,cooperator,22.475,62,49.477,79.039,3,500,150,100,0.005,
238953,00110000,AND,1,0,1,60445,cooperator,22.475,62,37.672,83.933,3,500,150,100,0.005,
238954,11110000,NAND,1,0,1,60445,cooperator,22.475,62,38.954,80.372,3,500,150,100,0.005,
238955,11110011,NAND,1,0,1,60445,cooperator,22.475,62,40.627,77.292,3,500,150,100,0.005,
238956,00011001,AND,1,0,1,60446,cooperator,57.35,62,76.322,57.022,3,500,150,100,0.005,
238957,01110110,OR,1,0,1,60446,cooperator,57.35,62,69.686,51.052,3,500,150,100,0.005,
238958,10110011,XOR,1,0,1,60447,cooperator,10.075,62,149.931,148.948,3,500,150,100,0.005,
238959,10010000,XOR,1,0,1,60447,cooperator,10.075,62,143.508,148.901,3,500,150,100,0.005,
238960,10101111,XOR,0,1,1,60447,defector,16.275,62,140.187,149.49,3,500,150,100,0.005,
238961,11010101,NAND,1,0,1,60447,cooperator,10.075,62,149.025,141.941,3,500,150,100,0.005,
238962,01110000,OR,1,0,1,60448,cooperator,22.475,62,6.625,87.553,3,500,150,100,0.005,
238963,00110000,AND,1,0,1,60448,cooperator,22.475,62,0.811,96.383,3,500,150,100,0.005,
238964,11110000,NAND,1,0,1,60448,cooperator,22.475,62,0.559,93.666,3,500,150,100,0.005,
238965,11110011,NAND,1,0,1,60448,cooperator,22.475,62,0.068,93.894,3,500,150,100,0.005,
238966,01110000,OR,1,0,1,60449,cooperator,22.475,62,7.428,121.282,3,500,150,100,0.005,
238967,00110000,AND,1,0,1,60449,cooperator,22.475,62,5.343,130.436,3,500,150,100,0.005,
238968,11110000,NAND,1,0,1,60449,cooperator,22.475,62,0.582,118.607,3,500,150,100,0.005,
238969,11110011,NAND,1,0,1,60449,cooperator,22.475,62,10.431,123.03,3,500,150,100,0.005,
238970,00010001,AND,1,0,1,60450,cooperator,57.35,62,0.418,85.523,3,500,150,100,0.005,
238971,01110100,OR,1,0,1,60450,cooperator,57.35,62,0.23,83.346,3,500,150,100,0.005,
238972,10110001,XOR,1,0,1,60451,cooperator,10.85,62,149.604,124.202,3,500,150,100,0.005,
238973,10010000,XOR,1,0,1,60451,cooperator,10.85,62,142.985,138.122,3,500,150,100,0.005,
238974,10101101,XOR,0,1,1,60451,defector,10.85,62,137.708,114.968,3,500,150,100,0.005,
238975,11011101,NAND,1,0,1,60451,cooperator,10.85,62,149.662,113.751,3,500,150,100,0.005,
238976,00110000,AND,1,0,1,60452,cooperator,22.1125,61,47.155,149.383,3,500,150,100,0.005,
238977,11110000,NAND,1,0,1,60452,cooperator,22.1125,61,40.239,146.297,3,500,150,100,0.005,
238978,01110000,OR,1,0,1,60452,cooperator,22.1125,61,38.785,148.307,3,500,150,100,0.005,
238979,10110000,XOR,1,0,1,60452,cooperator,22.1125,61,38.686,148.95,3,500,150,100,0.005,
238980,11110000,NAND,1,0,1,60453,cooperator,4.9562,61,117.231,34.295,3,500,150,100,0.005,
238981,01110000,OR,1,0,1,60453,cooperator,4.9562,61,111.642,36.694,3,500,150,100,0.005,
238982,10110000,XOR,1,0,1,60453,cooperator,4.9562,61,114.202,41.358,3,500,150,100,0.005,
238983,00110000,AND,1,0,1,60453,cooperator,4.9562,61,100.656,44.509,3,500,150,100,0.005,
238984,01111001,OR,1,0,1,60453,cooperator,4.9562,61,103.595,22.162,3,500,150,100,0.005,
238985,10111101,XOR,1,0,1,60453,cooperator,4.9562,61,101.116,25.845,3,500,150,100,0.005,
238986,00010110,AND,1,0,1,60453,cooperator,4.9562,61,111.679,30.176,3,500,150,100,0.005,
238987,00010000,AND,1,0,1,60453,cooperator,4.9562,61,114.93,30.122,3,500,150,100,0.005,
238988,00110000,AND,1,0,1,60454,cooperator,33.55,61,72.931,13.108,3,500,150,100,0.005,
238989,01110000,OR,1,0,1,60454,cooperator,33.55,61,58.638,15.202,3,500,150,100,0.005,
238990,01010101,OR,1,0,1,60454,cooperator,33.55,61,70.094,0.485,3,500,150,100,0.005,
238991,00110000,AND,1,0,1,60455,cooperator,9.9125,61,77.187,13.474,3,500,150,100,0.005,
238992,01110000,OR,1,0,1,60455,cooperator,9.9125,61,64.203,22.882,3,500,150,100,0.005,
238993,01010101,OR,1,0,1,60455,cooperator,9.9125,61,57.189,15.346,3,500,150,100,0.005,
238994,10100111,XOR,0,1,1,60455,defector,16.0125,61,59.037,9.165,3,500,150,100,0.005,
238995,00011001,AND,1,0,1,60456,cooperator,56.425,61,14.599,60.656,3,500,150,100,0.005,
238996,01110111,OR,1,0,1,60456,cooperator,56.425,61,20.077,63.139,3,500,150,100,0.005,
238997,00110000,AND,1,0,1,60457,cooperator,22.1125,61,47.616,149.702,3,500,150,100,0.005,
238998,11110001,NAND,1,0,1,60457,cooperator,22.1125,61,44.672,149.058,3,500,150,100,0.005,
238999,01110000,OR,1,0,1,60457,cooperator,22.1125,61,42.472,149.289,3,500,150,100,0.005,
239000,10110000,XOR,1,0,1,60457,cooperator,22.1125,61,39.317,137.599,3,500,150,100,0.005,
239001,10110011,XOR,1,0,1,60458,cooperator,33.0,60,71.574,75.103,3,500,150,100,0.005,
239002,01111101,OR,1,0,1,60458,cooperator,33.0,60,68.472,78.007,3,500,150,100,0.005,
239003,00111101,AND,1,0,1,60458,cooperator,33.0,60,64.335,63.386,3,500,150,100,0.005,
239004,00110000,AND,1,0,1,60459,cooperator,21.75,60,48.886,133.028,3,500,150,100,0.005,
239005,11110000,NAND,1,0,1,60459,cooperator,21.75,60,46.57,132.097,3,500,150,100,0.005,
239006,01110000,OR,1,0,1,60459,cooperator,21.75,60,40.639,142.112,3,500,150,100,0.005,
239007,10110000,XOR,1,0,1,60459,cooperator,21.75,60,47.915,126.845,3,500,150,100,0.005,
239008,00110000,AND,1,0,1,60460,cooperator,33.0,60,18.055,22.264,3,500,150,100,0.005,
239009,01110000,OR,1,0,1,60460,cooperator,33.0,60,12.567,32.615,3,500,150,100,0.005,
239010,01010101,OR,1,0,1,60460,cooperator,33.0,60,10.689,21.835,3,500,150,100,0.005,
239011,00011001,AND,1,0,1,60461,cooperator,55.5,60,67.775,71.597,3,500,150,100,0.005,
239012,01110110,OR,1,0,1,60461,cooperator,55.5,60,51.633,72.466,3,500,150,100,0.005,
239013,00110000,AND,1,0,1,60462,cooperator,15.0,60,46.242,126.492,3,500,150,100,0.005,
239014,11110000,NAND,1,0,1,60462,cooperator,15.0,60,51.608,139.021,3,500,150,100,0.005,
239015,01110000,OR,1,0,1,60462,cooperator,15.0,60,44.138,138.612,3,500,150,100,0.005,
239016,10110100,XOR,1,0,1,60462,cooperator,15.0,60,43.141,131.83,3,500,150,100,0.005,
239017,00110000,AND,1,0,1,60462,cooperator,15.0,60,43.957,126.964,3,500,150,100,0.005,
239018,10100011,XOR,0,1,1,60463,defector,23.0,60,47.594,96.764,3,500,150,100,0.005,
239019,01111101,OR,1,0,1,60463,cooperator,17.0,60,53.525,100.49,3,500,150,100,0.005,
239020,00011101,AND,1,0,1,60463,cooperator,17.0,60,41.115,98.532,3,500,150,100,0.005,
239021,00110000,AND,1,0,1,60464,cooperator,14.75,59,119.689,149.139,3,500,150,100,0.005,
239022,11110000,NAND,1,0,1,60464,cooperator,14.75,59,116.233,148.757,3,500,150,100,0.005,
239023,01110000,OR,1,0,1,60464,cooperator,14.75,59,109.25,149.772,3,500,150,100,0.005,
239024,10110000,XOR,1,0,1,60464,cooperator,14.75,59,108.852,136.182,3,500,150,100,0.005,
239025,00110000,AND,1,0,1,60464,cooperator,14.75,59,119.627,142.573,3,500,150,100,0.005,
239026,01110000,OR,1,0,1,60465,cooperator,21.3875,59,125.846,80.348,3,500,150,100,0.005,
239027,10110000,XOR,1,0,1,60465,cooperator,21.3875,59,124.056,96.647,3,500,150,100,0.005,
239028,11110000,NAND,1,0,1,60465,cooperator,21.3875,59,111.407,79.444,3,500,150,100,0.005,
239029,00110000,AND,1,0,1,60465,cooperator,21.3875,59,123.987,72.513,3,500,150,100,0.005,
239030,01110000,OR,1,0,1,60466,cooperator,14.5,58,92.603,137.665,3,500,150,100,0.005,
239031,11110000,NAND,1,0,1,60466,cooperator,14.5,58,97.992,145.234,3,500,150,100,0.005,
239032,01110000,OR,1,0,1,60466,cooperator,14.5,58,87.157,148.875,3,500,150,100,0.005,
239033,10110000,XOR,1,0,1,60466,cooperator,14.5,58,85.574,140.173,3,500,150,100,0.005,
239034,00110000,AND,1,0,1,60466,cooperator,14.5,58,90.058,139.009,3,500,150,100,0.005,
239035,00110000,AND,1,0,1,60467,cooperator,21.025,58,117.79,123.915,3,500,150,100,0.005,
239036,11110000,NAND,1,0,1,60467,cooperator,21.025,58,114.573,127.005,3,500,150,100,0.005,
239037,01010000,OR,1,0,1,60467,cooperator,21.025,58,103.436,123.295,3,500,150,100,0.005,
239038,10110100,XOR,1,0,1,60467,cooperator,21.025,58,106.615,110.391,3,500,150,100,0.005,
239039,01110101,OR,1,0,1,60468,cooperator,21.025,58,45.217,124.843,3,500,150,100,0.005,
239040,00110000,AND,1,0,1,60468,cooperator,21.025,58,47.743,114.677,3,500,150,100,0.005,
239041,11010000,NAND,1,0,1,60468,cooperator,21.025,58,40.309,119.161,3,500,150,100,0.005,
239042,11110011,NAND,1,0,1,60468,cooperator,21.025,58,40.619,113.617,3,500,150,100,0.005,
239043,00110000,AND,1,0,1,60469,cooperator,9.2625,57,31.945,1.444,3,500,150,100,0.005,
239044,01110000,OR,1,0,1,60469,cooperator,9.2625,57,28.843,5.964,3,500,150,100,0.005,
239045,01010101,OR,1,0,1,60469,cooperator,9.2625,57,18.627,2.251,3,500,150,100,0.005,
239046,10100111,XOR,0,1,1,60469,defector,14.9625,57,26.053,0.741,3,500,150,100,0.005,
239047,01110000,OR,1,0,1,60470,cooperator,20.6625,57,65.19,96.225,3,500,150,100,0.005,
239048,00110000,AND,1,0,1,60470,cooperator,20.6625,57,55.341,102.999,3,500,150,100,0.005,
239049,11110000,NAND,1,0,1,60470,cooperator,20.6625,57,65.368,97.634,3,500,150,100,0.005,
239050,11110011,NAND,1,0,1,60470,cooperator,20.6625,57,74.78,101.285,3,500,150,100,0.005,
239051,00011001,AND,1,0,1,60471,cooperator,52.725,57,11.865,93.942,3,500,150,100,0.005,
239052,01110100,OR,1,0,1,60471,cooperator,52.725,57,0.138,85.729,3,500,150,100,0.005,
239053,00110000,AND,1,0,1,60472,cooperator,4.55,56,58.516,36.835,3,500,150,100,0.005,
239054,10110000,XOR,1,0,1,60472,cooperator,4.55,56,60.128,31.331,3,500,150,100,0.005,
