tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
100,115,45,70,18,3.888888888888889,58,12,50.43478260869565,10.434782608695652,61.73913043478261,245.06060869565192,2.5068085227490267,4.326345871511226,5.1456339316197575,0.8192880601085321,1.9785833968012196,1.8640903465346546,4.40397463936069,1.8971661166116627,2,500,250,100,0.005,,,,0.0
150,146,50,96,24,4.0,77,19,52.73972602739726,13.013698630136986,61.64383561643836,358.96342465753423,1.9589470970791623,4.796013506784182,5.158018010506857,0.3620045037226745,2.140403615343235,2.288317522820835,4.208807003955822,2.2498599068766594,2,500,250,100,0.005,,,,0.0
200,180,69,111,29,3.8275862068965516,93,18,51.666666666666664,10.0,63.333333333333336,427.4263888888893,2.0050647426630865,4.3395357361559315,4.652613269559005,0.31307753340307376,1.9923364972077091,1.9226228243616754,3.9489047718039894,1.9438400291409028,2,500,250,100,0.005,,,,0.0
250,240,79,161,46,3.5,140,21,58.333333333333336,8.75,67.91666666666667,484.6602500000007,2.5191959218906548,4.805748524970472,5.120605854077212,0.3148573291067403,2.456330144747765,1.7767086954917752,4.49376908995063,1.9745731680599756,2,500,250,100,0.005,,,,0.0
300,263,102,161,47,3.425531914893617,142,19,53.99239543726236,7.224334600760456,66.53992395437263,597.840114068442,2.759442100622369,4.670317682110127,5.0302185094281,0.35990082731797307,2.20933967501414,1.4854075816120436,4.479063006570384,1.7196209059480154,2,500,250,100,0.005,,,,0.0
350,408,128,280,84,3.3333333333333335,255,25,62.5,6.127450980392157,72.54901960784314,563.8445343137261,2.89925175662823,4.338210678829173,5.294381147871943,0.9561704690427696,2.763148813153362,1.651815058904791,4.9070409086907665,2.0077891520625366,2,500,250,100,0.005,,,,0.0
400,433,150,283,85,3.3294117647058825,257,26,59.353348729792145,6.0046189376443415,70.66974595842956,711.7470867700437,3.0991971005578085,4.038028249587221,5.200387097058777,1.1623588474715565,2.365225034923763,1.4221260755969702,4.829402169534864,1.730205068977056,2,500,250,100,0.005,,,,0.0
450,731,207,524,156,3.358974358974359,474,50,64.84268125854993,6.839945280437757,73.4610123119015,586.561790111394,2.6979056275035935,4.139811860014979,5.033831616444468,0.8940197564294888,2.7630073791194376,1.5812363207404703,4.638811400794184,1.9409057732905908,2,500,250,100,0.005,,,,0.0
0,100,56,44,15,2.933333333333333,37,7,37.0,7.0,66.0,2.418,2.0279220779220797,1.9019305019305037,3.856216216216218,1.9542857142857144,1.5762068965517246,1.4714814814814818,3.553636363636365,1.5257142857142856,3,500,250,100,0.005,,,,0.0
50,98,39,59,17,3.4705882352941178,47,12,47.95918367346939,12.244897959183673,63.265306122448976,135.37979591836728,1.6181587715486005,2.7925914337366127,3.898114309553606,1.1055228758169933,1.5730065359477126,1.7988235294117647,3.3301296111664986,1.711970839617898,3,500,250,100,0.005,,,,0.0
100,142,62,80,21,3.8095238095238093,56,24,39.436619718309856,16.901408450704224,54.225352112676056,176.97739436619705,0.855315643376477,2.814456554899183,3.413555516265908,0.5990989613667249,1.7825601131541735,1.678737020043469,2.5692185497961524,1.7139029064196754,3,500,250,100,0.005,,,,0.0
150,169,61,108,29,3.7241379310344827,80,28,47.337278106508876,16.568047337278106,59.171597633136095,282.6156804733726,1.0960517998436026,3.6237671267807015,4.154312289177179,0.5305451623964775,1.8720088300220765,2.2391343221184465,3.2148171081599606,2.118765308316358,3,500,250,100,0.005,,,,0.0
200,220,93,127,31,4.096774193548387,89,38,40.45454545454545,17.272727272727273,55.45454545454545,323.0819090909092,1.2145427592864884,3.5776071910274796,3.9520277571209053,0.3744205660934259,1.3639419165797193,1.8337127196778995,2.8815626133489043,1.667019854062416,3,500,250,100,0.005,,,,0.0
250,295,109,186,48,3.875,136,50,46.101694915254235,16.949152542372882,58.30508474576271,383.9068329297824,1.7100036618713224,4.375309248010587,4.794128153083865,0.4188189050732786,1.6173030732686873,2.051306757591563,3.6179697530810184,1.907966091209696,3,500,250,100,0.005,,,,0.0
300,360,144,216,56,3.857142857142857,151,65,41.94444444444444,18.055555555555557,55.55555555555556,436.53718485449775,1.7378428046937648,4.205755093849132,4.535510708835208,0.32975561498607575,1.2910020563827853,1.656375684562971,3.269889963000978,1.5320471583072133,3,500,250,100,0.005,,,,0.0
350,515,208,307,83,3.6987951807228914,241,66,46.79611650485437,12.815533980582524,59.80582524271845,450.43834766528016,2.0407826698783653,4.505236614321795,4.953340781369822,0.44810416704802714,1.6970612122083488,2.061347990206651,3.9847882844797935,1.9440056146014284,3,500,250,100,0.005,,,,0.0
400,567,235,332,88,3.772727272727273,257,75,45.326278659611994,13.227513227513228,59.435626102292765,550.5124321827501,2.026177909084363,4.3269989541385545,4.775887464534659,0.44888851039610456,1.4469103500884084,1.9401291109831318,3.7984027610395037,1.772224851955141,3,500,250,100,0.005,,,,0.0
450,885,358,527,144,3.6597222222222223,432,95,48.813559322033896,10.734463276836157,61.5819209039548,492.9353548560672,1.7353500724566153,4.345703220512139,4.7349207134514675,0.38921749293932845,1.8445741068035462,2.387587773613127,3.9515396774957687,2.2161896050391534,3,500,250,100,0.005,,,,0.0
0,100,54,46,15,3.066666666666667,37,9,37.0,9.0,55.0,2.2540000000000004,2.3855072463768128,3.0693693693693707,4.142702702702704,1.0733333333333335,1.3233333333333333,1.0733333333333337,3.54217391304348,1.1566666666666672,4,500,250,100,0.005,,,,0.0
50,76,26,50,13,3.8461538461538463,40,10,52.63157894736842,13.157894736842104,64.47368421052632,149.2544736842104,1.8552277526395144,3.104889705882349,4.233174019607839,1.1282843137254899,1.4061220043572986,1.942710495963091,3.6121960784313694,1.756968325791855,4,500,250,100,0.005,,,,0.0
100,96,40,56,13,4.3076923076923075,39,17,40.625,17.708333333333332,53.125,224.44166666666638,1.5594479400671104,3.487245278560322,4.153880426504182,0.6666351479438599,1.2589851485148522,1.654441301272985,3.0952523955126554,1.535804455445545,4,500,250,100,0.005,,,,0.0
150,123,43,80,19,4.2105263157894735,61,19,49.59349593495935,15.447154471544716,59.34959349593496,314.1755284552844,2.0233093888849436,4.183044265036927,4.747112691347297,0.5640684263103697,1.3602869757174403,1.873572862599431,3.753639678401028,1.7303302895160844,4,500,250,100,0.005,,,,0.0
