tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha
50,108,51,57,17,3.3529411764705883,56,1,51.851851851851855,0.9259259259259259,73.14814814814815,9.45023148148148,0.04569143446852436,0.05548844537815131,0.2304884453781513,0.175,0.17499999999999993,0.1910714285714285,0.22951496388028902,0.18382352941176466,0,500,250,100,0.005,,,0.25
100,133,51,82,23,3.5652173913043477,81,1,60.902255639097746,0.7518796992481203,78.19548872180451,17.58552631578948,0.05815304629458645,0.06780344701136759,0.2428034470113679,0.17500000000000032,0.17500000000000032,0.19107142857142842,0.24197657570635123,0.18382352941176477,0,500,250,100,0.005,,,0.25
150,168,51,117,32,3.65625,116,1,69.04761904761905,0.5952380952380952,82.73809523809524,24.557440476190486,0.09242597531456107,0.10212234528431105,0.2771223452843115,0.17500000000000046,0.1750000000000004,0.19107142857142842,0.2762495047263259,0.18382352941176486,0,500,250,100,0.005,,,0.25
200,226,57,169,45,3.7555555555555555,168,1,74.33628318584071,0.4424778761061947,84.51327433628319,28.250331858407076,0.10567661536602233,0.0994965647950719,0.2744965647950721,0.1750000000000002,0.1750000000000002,0.1636523266022828,0.27390782772527883,0.1682312123592565,0,500,250,100,0.005,,,0.25
250,328,52,276,69,4.0,274,2,83.53658536585365,0.6097560975609756,89.02439024390245,30.289786585365828,0.10763178652186678,0.17342071395513442,0.2796707139551342,0.10624999999999979,0.17499999999999963,0.16854933208343148,0.2784140421148796,0.1707822555930128,0,500,250,100,0.005,,,0.25
300,503,43,460,111,4.1441441441441444,453,7,90.0596421471173,1.3916500994035785,92.44532803180914,30.206510934393602,0.10214207117559176,0.16629714994007908,0.27932113860531266,0.11302398866523358,0.17499999999999918,0.17451237809452447,0.27679052980187663,0.17464845862628486,0,500,250,100,0.005,,,0.25
350,734,24,710,167,4.251497005988024,688,21,93.73297002724796,2.861035422343324,94.141689373297,31.17975136239778,0.08988598370672116,0.14328139997588019,0.2745167235905988,0.13123532361471862,0.1749999999999989,0.18115641374680783,0.27027284573517785,0.1803868620284567,0,500,250,100,0.005,,,0.25
400,1186,21,1165,270,4.314814814814815,1134,28,95.61551433389545,2.360876897133221,95.7841483979764,29.809454047217493,0.08082442195538136,0.15670733122969094,0.27542683275819035,0.1187195015284994,0.17499999999999868,0.1924922600619209,0.2716507524875954,0.19082633053221404,0,500,250,100,0.005,,,0.25
450,1811,18,1793,414,4.330917874396135,1751,36,96.68691330756488,1.9878520154610713,96.68691330756488,30.661564053009347,0.0748278388342381,0.1519320601102196,0.27788858542851386,0.12595652531829427,0.0,0.20000000000000162,0.2748278388342397,0.20000000000000162,0,500,250,100,0.005,,,0.25
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,70.0,0.18650000000000005,0.012224108658743543,0.19407894736842102,0.19407894736842102,0.0,0.17500000000000002,0.18916666666666662,0.19407894736842102,0.18185483870967747,1,500,250,100,0.005,,,0.25
50,109,47,62,21,2.9523809523809526,59,3,54.12844036697248,2.7522935779816513,72.4770642201835,8.858715596330274,0.007418547377770673,0.01729810568295126,0.19229810568295122,0.17499999999999996,0.17499999999999996,0.19074074074074066,0.19146110056926005,0.18404255319148938,1,500,250,100,0.005,,,0.25
100,133,47,86,28,3.0714285714285716,83,3,62.40601503759399,2.255639097744361,77.44360902255639,16.432706766917306,0.03584577285041721,0.04651079565787877,0.22151079565787912,0.17500000000000035,0.17500000000000032,0.19074074074074063,0.21988832604190664,0.18404255319148943,1,500,250,100,0.005,,,0.25
150,152,47,105,35,3.0,101,4,66.44736842105263,2.6315789473684212,79.60526315789474,25.31628289473685,0.08351694742995114,0.09622522341832901,0.27122522341832933,0.17500000000000032,0.17500000000000043,0.19074074074074063,0.2675595006214406,0.1840425531914895,1,500,250,100,0.005,,,0.25
200,220,51,169,54,3.1296296296296298,162,7,73.63636363636364,3.1818181818181817,82.72727272727273,26.849318181818184,0.116698694550386,0.13745908903454482,0.29255859152210717,0.15509950248756235,0.1750000000000002,0.16704782538918322,0.2868650197869485,0.1701663252365625,1,500,250,100,0.005,,,0.25
250,311,50,261,82,3.182926829268293,251,10,80.70739549839229,3.215434083601286,87.13826366559485,29.888183279742744,0.12016542980204936,0.13431146286189208,0.2981560843758363,0.16384462151394422,0.17499999999999966,0.1714077025232409,0.2930100513159937,0.17284462151394436,1,500,250,100,0.005,,,0.25
300,440,41,399,124,3.217741935483871,383,16,87.04545454545455,3.6363636363636362,90.45454545454545,32.738749999999975,0.11537877715244338,0.14271247364047365,0.30027061317535747,0.15755813953488382,0.17499999999999924,0.1815742397137754,0.29454780721483725,0.17916903006239387,1,500,250,100,0.005,,,0.25
350,651,23,628,189,3.322751322751323,597,30,91.70506912442396,4.608294930875576,92.47311827956989,33.47788786482333,0.09653593363353391,0.15318325817420833,0.29843049352121265,0.14524723534700432,0.1749999999999989,0.20000000000000126,0.291101151024839,0.1945652173913051,1,500,250,100,0.005,,,0.25
400,994,18,976,294,3.3197278911564627,939,35,94.46680080482898,3.5211267605633805,94.46680080482898,33.643490945674024,0.09188670103413518,0.15751999536718556,0.297547070477516,0.14002707511033044,0.0,0.20000000000000143,0.2918867010341366,0.20000000000000143,1,500,250,100,0.005,,,0.25
450,1557,18,1539,457,3.3676148796498904,1494,41,95.95375722543352,2.6332691072575467,95.95375722543352,33.160407835581225,0.09384079275416324,0.16692623346828123,0.2982994087621124,0.1313731752938312,0.0,0.20000000000000162,0.29384079275416486,0.20000000000000162,1,500,250,100,0.005,,,0.25
0,100,51,49,17,2.8823529411764706,49,0,49.0,0.0,73.0,0.21525000000000002,0.07113845538215288,0.25153061224489803,0.25153061224489803,0.0,0.17500000000000002,0.18518518518518517,0.25153061224489803,0.18039215686274515,2,500,250,100,0.005,,,0.25
50,112,42,70,21,3.3333333333333335,67,3,59.82142857142857,2.6785714285714284,75.89285714285714,8.920089285714287,0.02717086834733909,0.09378353331382315,0.2127377816798362,0.11895424836601305,0.17499999999999996,0.18645833333333328,0.2087184873949581,0.181547619047619,2,500,250,100,0.005,,,0.25
100,121,42,79,23,3.4347826086956523,76,3,62.8099173553719,2.479338842975207,77.68595041322314,17.63264462809919,0.03374565078569347,0.10131904637832204,0.21914082855654007,0.11782178217821804,0.17500000000000032,0.1864583333333333,0.21529326983331265,0.18154761904761918,2,500,250,100,0.005,,,0.25
150,150,42,108,31,3.4838709677419355,106,2,70.66666666666667,1.3333333333333333,82.66666666666667,23.333000000000013,0.03281496373383774,0.04010527302261613,0.2151052730226166,0.17500000000000046,0.17500000000000043,0.1864583333333334,0.21436258278145703,0.1815476190476193,2,500,250,100,0.005,,,0.25
200,188,40,148,43,3.441860465116279,140,8,74.46808510638297,4.25531914893617,84.04255319148936,26.49002659574467,0.050235562054591704,0.08982675906183349,0.2300008884150674,0.14017412935323392,0.1750000000000002,0.17483604703753963,0.2251453879252386,0.1749098258706469,2,500,250,100,0.005,,,0.25
250,243,39,204,57,3.5789473684210527,194,10,79.83539094650206,4.11522633744856,87.24279835390946,30.77047325102877,0.07332368920374832,0.11369361628166705,0.25522748082349983,0.14153386454183278,0.17499999999999963,0.17747106810851881,0.24965426433910443,0.1763305751353561,2,500,250,100,0.005,,,0.25
300,347,33,314,84,3.738095238095238,299,15,86.1671469740634,4.322766570605188,89.9135446685879,31.9804178674351,0.0681137775180655,0.10125081112190834,0.25064615995911776,0.14939534883720942,0.1749999999999992,0.17944767441860537,0.24580933777176545,0.17769556025369995,2,500,250,100,0.005,,,0.25
350,526,22,504,129,3.9069767441860463,477,26,90.68441064638783,4.942965779467681,92.01520912547528,31.081996197718574,0.06866661889074654,0.10876023505486349,0.25467821207758695,0.14591797702272347,0.1749999999999989,0.1829050279329619,0.2490564106632202,0.18038979177247366,2,500,250,100,0.005,,,0.25
400,789,12,777,190,4.089473684210526,744,32,94.29657794676807,4.055766793409379,94.29657794676807,31.352834811998253,0.0610222820464171,0.11844645721721989,0.26382333870142405,0.14537688148420416,0.0,0.19791666666666805,0.25893894871308515,0.19791666666666805,2,500,250,100,0.005,,,0.25
450,1254,11,1243,295,4.213559322033898,1202,39,95.85326953748006,3.110047846889952,95.85326953748006,30.097590377458754,0.05592084294296118,0.12534316659282588,0.259859911030892,0.13451674443806613,0.0,0.20000000000000162,0.2559208429429628,0.20000000000000162,2,500,250,100,0.005,,,0.25
0,100,62,38,12,3.1666666666666665,38,0,38.0,0.0,71.0,0.21700000000000003,0.09142614601018675,0.2736842105263158,0.2736842105263158,0.0,0.17500000000000002,0.19051724137931036,0.2736842105263158,0.18225806451612905,0,500,250,100,0.005,,,0.5
50,113,55,58,18,3.2222222222222223,56,2,49.557522123893804,1.7699115044247788,74.33628318584071,8.897566371681416,0.04660181941115016,0.09938725490196085,0.23321078431372552,0.13382352941176467,0.17499999999999996,0.1916666666666666,0.22978363759296827,0.1831818181818181,0,500,250,100,0.005,,,0.5
100,139,55,84,25,3.36,81,3,58.273381294964025,2.158273381294964,78.41726618705036,17.44687050359713,0.05765839083908386,0.1361995273601433,0.24570447785519292,0.10950495049504964,0.1750000000000004,0.19166666666666649,0.24084020902090209,0.18318181818181822,0,500,250,100,0.005,,,0.5
150,188,55,133,41,3.2439024390243905,130,3,69.14893617021276,1.5957446808510638,84.04255319148936,23.652340425531918,0.07380215813010055,0.14055166562772603,0.2601543146343488,0.11960264900662276,0.1750000000000005,0.19166666666666649,0.2569839763119189,0.18318181818181833,0,500,250,100,0.005,,,0.5
200,284,55,229,71,3.2253521126760565,219,10,77.11267605633803,3.5211267605633805,86.97183098591549,24.697940140845066,0.07913380265167211,0.12562811373764635,0.2576704022948604,0.13204228855721403,0.17500000000000013,0.17102911369080534,0.25218445846352217,0.17305065581185006,0,500,250,100,0.005,,,0.5
250,407,45,362,110,3.290909090909091,348,14,85.5036855036855,3.43980343980344,90.66339066339066,27.547289107289096,0.08199187098245955,0.12172730288772271,0.2642626377387948,0.14253533485107212,0.17499999999999966,0.1798057768924309,0.2595549519917558,0.17756308100929627,0,500,250,100,0.005,,,0.5
300,612,28,584,172,3.395348837209302,564,20,92.15686274509804,3.2679738562091503,93.30065359477125,29.025484749455327,0.07971568204006824,0.12649701344776929,0.2684746818407081,0.14197766839293882,0.17499999999999918,0.18756921373200539,0.2641425923390721,0.18442691029900388,0,500,250,100,0.005,,,0.5
350,974,18,956,276,3.463768115942029,930,26,95.48254620123203,2.6694045174537986,95.48254620123203,28.68098562628336,0.06359957121578391,0.11822537122154289,0.2668149055795511,0.14858953435800823,0.0,0.20000000000000134,0.26359957121578526,0.20000000000000134,0,500,250,100,0.005,,,0.5
400,1533,18,1515,428,3.539719626168224,1482,33,96.67318982387475,2.152641878669276,96.67318982387475,28.87856381822134,0.06680727462128214,0.11553625880810742,0.26932390600126216,0.15378764719315474,0.0,0.20000000000000148,0.2668072746212836,0.20000000000000148,0,500,250,100,0.005,,,0.5
450,2502,18,2484,691,3.5947901591895803,2440,44,97.52198241406875,1.7585931254996003,97.52198241406875,28.19014321875832,0.06736958624847139,0.11244263190500411,0.2693613236896245,0.1569186917846204,0.0,0.20000000000000162,0.267369586248473,0.20000000000000162,0,500,250,100,0.005,,,0.5
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,70.0,0.19025000000000006,0.022092529711375125,0.2039473684210526,0.2039473684210526,0.0,0.17500000000000002,0.18916666666666662,0.2039473684210526,0.18185483870967747,1,500,250,100,0.005,,,0.5
50,111,47,64,23,2.782608695652174,59,5,53.153153153153156,4.504504504504505,72.97297297297297,9.869144144144148,0.05807601298498127,0.0728065802592224,0.2478065802592224,0.175,0.17499999999999993,0.19199999999999992,0.24211856617647065,0.18404255319148938,1,500,250,100,0.005,,,0.5
100,141,47,94,31,3.032258064516129,89,5,63.12056737588652,3.5460992907801416,78.72340425531915,17.709397163120578,0.0885058984621867,0.10302870174657897,0.2780287017465793,0.17500000000000032,0.1750000000000003,0.19199999999999984,0.27254845165367614,0.18404255319148943,1,500,250,100,0.005,,,0.5
150,176,47,129,41,3.1463414634146343,123,6,69.88636363636364,3.409090909090909,82.38636363636364,24.872869318181817,0.09866438065963129,0.11296093062434576,0.28796093062434613,0.17500000000000038,0.1750000000000004,0.1919999999999998,0.2827069338511208,0.1840425531914895,1,500,250,100,0.005,,,0.5
200,239,49,190,59,3.2203389830508473,180,9,75.31380753138075,3.7656903765690375,84.51882845188284,28.079288702928864,0.09894078786179902,0.11730674457305998,0.2768285798411641,0.15952183526810412,0.17500000000000024,0.17010318776487943,0.2712425443853041,0.17230175652350507,1,500,250,100,0.005,,,0.5
250,336,47,289,87,3.32183908045977,275,13,81.8452380952381,3.869047619047619,88.39285714285714,30.745163690476158,0.09821099114099435,0.1339169983114999,0.28117795448679866,0.14726095617529877,0.17499999999999966,0.1786135458167336,0.27513308997968233,0.17692209883868798,1,500,250,100,0.005,,,0.5
300,503,39,464,135,3.437037037037037,444,18,88.27037773359841,3.5785288270377733,91.45129224652088,31.191550695825004,0.0870211603003535,0.12100543515413392,0.2728626702962527,0.1518572351421188,0.17499999999999918,0.18538928210313535,0.2681481728227151,0.18112701252236157,1,500,250,100,0.005,,,0.5
350,782,21,761,216,3.5231481481481484,729,30,93.22250639386189,3.836317135549872,93.73401534526855,30.17035912190958,0.06941814692463838,0.12472493189647202,0.26958608136812867,0.14486114947165665,0.1749999999999989,0.20000000000000132,0.2646562421627345,0.1952380952380961,1,500,250,100,0.005,,,0.5
400,1190,17,1173,326,3.598159509202454,1135,35,95.3781512605042,2.9411764705882355,95.3781512605042,30.459744397759053,0.06830441536155488,0.1226869848657062,0.271974538840445,0.14928755397473878,0.0,0.20000000000000148,0.26830441536155636,0.20000000000000148,1,500,250,100,0.005,,,0.5
450,1810,17,1793,494,3.6295546558704452,1746,43,96.46408839779005,2.3756906077348066,96.46408839779005,30.95305939226515,0.06557661597773765,0.12553245488148504,0.26859388571496895,0.1430614308334839,0.0,0.20000000000000165,0.2655766159777393,0.20000000000000165,1,500,250,100,0.005,,,0.5
0,100,55,45,15,3.0,42,3,42.0,3.0,72.0,0.20975000000000002,0.06712121212121216,0.07678571428571432,0.25178571428571433,0.17500000000000002,0.17499999999999996,0.18500000000000003,0.24666666666666678,0.17954545454545462,2,500,250,100,0.005,,,0.5
50,119,43,76,23,3.3043478260869565,71,5,59.66386554621849,4.201680672268908,76.47058823529412,9.281722689075627,0.07060503515971878,0.10383871858602609,0.2582504832919084,0.15441176470588233,0.17499999999999996,0.1858695652173912,0.25141898864809087,0.1808139534883721,2,500,250,100,0.005,,,0.5
100,139,43,96,28,3.4285714285714284,91,5,65.46762589928058,3.597122302158273,79.85611510791367,17.912769784172674,0.06607651680865756,0.0977749972799477,0.25198291807202716,0.15420792079207946,0.17500000000000032,0.1858695652173913,0.24689047029702982,0.18081395348837226,2,500,250,100,0.005,,,0.5
150,180,43,137,42,3.261904761904762,130,7,72.22222222222223,3.888888888888889,83.33333333333333,24.840745370370374,0.09177265484858646,0.13157694127064953,0.27930951774494817,0.14773257647429863,0.17500000000000043,0.18586956521739137,0.2725866083369588,0.18081395348837234,2,500,250,100,0.005,,,0.5
200,249,41,208,63,3.3015873015873014,192,16,77.10843373493977,6.42570281124498,85.14056224899599,28.267807898259697,0.11776199959007311,0.1723441602750136,0.301923865913488,0.12957970563847443,0.1750000000000002,0.1670042643923242,0.28866662281541,0.1709046232253369,2,500,250,100,0.005,,,0.5
250,354,36,318,94,3.382978723404255,300,18,84.7457627118644,5.084745762711864,89.26553672316385,32.167427024482066,0.13015668588747714,0.17617164674634772,0.31277696159805213,0.1366053148517044,0.1749999999999996,0.17076693227091683,0.30280498159354186,0.1726482957060647,2,500,250,100,0.005,,,0.5
300,539,28,511,145,3.524137931034483,487,24,90.35250463821892,4.452690166975882,92.57884972170686,33.51420531849099,0.13245049027866843,0.1745738518932207,0.3179337067331265,0.1433598548399058,0.17499999999999918,0.17899709302325661,0.30973454343481477,0.17728405315614634,2,500,250,100,0.005,,,0.5
350,862,11,851,232,3.668103448275862,815,36,94.5475638051044,4.176334106728539,94.66357308584686,33.147130703789585,0.1068441798980482,0.16799879445154628,0.311678334646774,0.14367954019522775,0.1749999999999989,0.20000000000000134,0.30457145262532204,0.19772727272727383,2,500,250,100,0.005,,,0.5
400,1345,10,1335,359,3.7186629526462394,1286,49,95.61338289962825,3.643122676579926,95.61338289962825,33.79490086741011,0.11030037460288988,0.16852980532265066,0.31648611277578265,0.14795630745313199,0.0,0.20000000000000145,0.31030037460289134,0.20000000000000145,2,500,250,100,0.005,,,0.5
450,2096,10,2086,558,3.738351254480287,2029,57,96.80343511450381,2.719465648854962,96.80343511450381,34.66355279898214,0.11808150030125761,0.17242188741057332,0.3227929325075885,0.15037104509701518,0.0,0.20000000000000165,0.31808150030125926,0.20000000000000165,2,500,250,100,0.005,,,0.5
0,100,60,40,13,3.076923076923077,39,1,39.0,1.0,68.0,0.20025,0.04958333333333334,0.056410256410256404,0.23141025641025642,0.17500000000000002,0.175,0.18548387096774197,0.22999999999999998,0.18041666666666664,0,500,250,100,0.005,,,1.0
50,116,51,65,19,3.4210526315789473,63,2,54.310344827586206,1.7241379310344827,72.41379310344827,8.801293103448279,0.0630316742081449,0.07160753190164973,0.24660753190164972,0.175,0.17499999999999996,0.18583333333333332,0.24440422322775274,0.18137254901960784,0,500,250,100,0.005,,,1.0
100,143,51,92,26,3.5384615384615383,90,2,62.93706293706294,1.3986013986013985,77.62237762237763,16.820629370629387,0.056025212495674104,0.06378437843784357,0.2387843784378439,0.17500000000000032,0.17500000000000032,0.18583333333333332,0.23739776151528208,0.18137254901960798,0,500,250,100,0.005,,,1.0
150,192,51,141,39,3.6153846153846154,139,2,72.39583333333333,1.0416666666666667,83.33333333333333,22.78854166666667,0.06518233332504458,0.07258444899709321,0.24758444899709367,0.17500000000000046,0.1750000000000004,0.18583333333333338,0.24655488234465264,0.18137254901960806,0,500,250,100,0.005,,,1.0
200,305,47,258,75,3.44,237,21,77.70491803278688,6.885245901639344,84.26229508196721,22.39909836065573,0.08370689846167456,0.126614816214287,0.25518032201859886,0.12856550580431186,0.1750000000000002,0.15092131932927966,0.24487446488487785,0.1611675664232033,0,500,250,100,0.005,,,1.0
250,458,31,427,117,3.6495726495726495,396,31,86.46288209606988,6.7685589519650655,88.8646288209607,24.520196506550203,0.07432106151635343,0.11472496644710978,0.2537398745566075,0.13901490810949774,0.1749999999999996,0.168939243027889,0.24541089572789462,0.1710898342115412,0,500,250,100,0.005,,,1.0
300,689,17,672,175,3.84,633,39,91.8722786647315,5.660377358490566,92.16255442670537,26.198222060957885,0.05361665407888236,0.10432465258151793,0.24831690064353376,0.14399224806201583,0.17499999999999918,0.19046511627907073,0.2422623449133564,0.18864569083447405,0,500,250,100,0.005,,,1.0
350,1084,13,1071,273,3.923076923076923,1024,47,94.4649446494465,4.3357933579335795,94.4649446494465,26.26217712177118,0.04326895103262027,0.09625491922023821,0.24749302311791682,0.1512381038976786,0.0,0.20000000000000137,0.24326895103262164,0.20000000000000137,0,500,250,100,0.005,,,1.0
400,1697,13,1684,413,4.0774818401937045,1630,54,96.05185621685327,3.1820860341779613,96.05185621685327,26.705347672362958,0.04650429203847467,0.10182290528200705,0.24976939707721033,0.14794649179520328,0.0,0.20000000000000148,0.24650429203847615,0.20000000000000148,0,500,250,100,0.005,,,1.0
450,2726,13,2713,659,4.116843702579666,2645,67,97.02861335289802,2.4578136463683053,97.02861335289802,26.467907801418406,0.048226836817855445,0.09246409296480138,0.25051116359832976,0.15804707063352838,0.0,0.20000000000000162,0.24822683681785707,0.20000000000000162,0,500,250,100,0.005,,,1.0
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,72.0,0.16400000000000003,-0.042741935483871035,0.13749999999999996,0.13749999999999996,0.0,0.17500000000000002,0.1866071428571429,0.13749999999999996,0.180241935483871,1,500,250,100,0.005,,,1.0
50,108,47,61,22,2.772727272727273,53,8,49.074074074074076,7.407407407407407,74.07407407407408,7.868518518518518,-0.03307207780217061,-0.030105438401775736,0.14489456159822425,0.175,0.17499999999999996,0.1912499999999999,0.14884281581485065,0.18191489361702126,1,500,250,100,0.005,,,1.0
100,133,47,86,29,2.9655172413793105,78,8,58.64661654135338,6.015037593984962,78.94736842105263,13.997368421052643,-0.005435501491762251,0.00163112465092638,0.1766311246509267,0.17500000000000032,0.17500000000000038,0.19124999999999984,0.17647939212525915,0.1819148936170214,1,500,250,100,0.005,,,1.0
150,130,47,83,27,3.074074074074074,74,9,56.92307692307692,6.923076923076923,77.6923076923077,24.524038461538467,0.06829654817664324,0.08435877930910998,0.2593587793091104,0.1750000000000004,0.1750000000000005,0.1912499999999998,0.2502114417936647,0.18191489361702148,1,500,250,100,0.005,,,1.0
200,176,45,131,42,3.119047619047619,114,17,64.77272727272727,9.659090909090908,80.11363636363636,26.86519886363635,0.06544202228889445,0.10463446441682164,0.25505149690145745,0.1504170324846358,0.17500000000000016,0.17757739082365964,0.24147297861835842,0.17603095632946397,1,500,250,100,0.005,,,1.0
250,218,43,175,54,3.240740740740741,156,19,71.55963302752293,8.715596330275229,83.4862385321101,32.34323394495408,0.09209830659144566,0.13415211807421812,0.28403298509848096,0.14988086702426284,0.17499999999999963,0.18099367236934671,0.26946789799328014,0.17736959140183448,1,500,250,100,0.005,,,1.0
300,312,42,270,79,3.4177215189873418,250,20,80.12820512820512,6.410256410256411,88.14102564102564,33.30817307692301,0.10404674498054683,0.1411834725358013,0.29281319637301045,0.15162972383720916,0.17499999999999918,0.183173734610124,0.2823551613703585,0.17830841638981165,1,500,250,100,0.005,,,1.0
350,454,35,419,119,3.5210084033613445,398,21,87.66519823788546,4.6255506607929515,91.85022026431719,33.711894273127676,0.09344444370823457,0.13015815620847895,0.2842535978039203,0.15409544159544133,0.1749999999999989,0.1953125000000011,0.2777301579939488,0.18428571428571422,1,500,250,100,0.005,,,1.0
400,689,31,658,181,3.6353591160220993,632,26,91.72714078374456,3.7735849056603774,93.75907111756169,32.97269593613927,0.09909131513407371,0.13717820880007903,0.2858332707418006,0.14865506194172157,0.17499999999999866,0.18652751423150019,0.28041285519650866,0.18132154006243495,1,500,250,100,0.005,,,1.0
450,1050,16,1034,274,3.7737226277372264,1001,33,95.33333333333333,3.142857142857143,95.52380952380952,33.103535714285655,0.09026174057058961,0.1428793868670248,0.29013422100251707,0.14725483413549226,0.17499999999999852,0.19821428571428723,0.2855742405705908,0.19531250000000117,1,500,250,100,0.005,,,1.0
0,100,58,42,14,3.0,42,0,42.0,0.0,75.0,0.20350000000000001,0.053489326765188805,0.23452380952380955,0.23452380952380955,0.0,0.17500000000000002,0.18900000000000003,0.23452380952380955,0.18103448275862075,2,500,250,100,0.005,,,1.0
50,122,50,72,21,3.4285714285714284,71,1,58.19672131147541,0.819672131147541,79.50819672131148,9.394262295081969,0.06651579520697176,0.0745512289422812,0.24955122894228118,0.175,0.17499999999999996,0.1895833333333333,0.24851579520697176,0.182,2,500,250,100,0.005,,,1.0
100,138,50,88,25,3.52,87,1,63.04347826086956,0.7246376811594203,81.8840579710145,18.869565217391315,0.10276035103510345,0.11102196426539185,0.28602196426539217,0.17500000000000032,0.17500000000000038,0.18958333333333324,0.28476035103510355,0.1820000000000001,2,500,250,100,0.005,,,1.0
150,182,50,132,37,3.5675675675675675,130,2,71.42857142857143,1.098901098901099,85.71428571428571,25.780219780219774,0.1110237808549065,0.2086856851757511,0.29618568517575133,0.08750000000000023,0.17500000000000046,0.18958333333333324,0.29302378085490666,0.18200000000000016,2,500,250,100,0.005,,,1.0
200,266,49,217,62,3.5,207,10,77.81954887218045,3.7593984962406015,87.59398496240601,28.539097744360888,0.12182291308434756,0.18466658254620594,0.30037553777008663,0.1157089552238807,0.17500000000000016,0.164438676184296,0.29186555700758865,0.1700426439232411,2,500,250,100,0.005,,,1.0
250,394,39,355,97,3.6597938144329896,345,10,87.56345177664974,2.5380710659898478,91.6243654822335,31.10780456852788,0.117959912438479,0.1562199072651485,0.29775377180698137,0.14153386454183287,0.1749999999999996,0.17566689762688428,0.29335321103894907,0.17539329860047007,2,500,250,100,0.005,,,1.0
300,619,23,596,157,3.7961783439490446,578,17,93.37641357027464,2.7463651050080777,93.8610662358643,30.954321486268125,0.10244014167450155,0.14591962901443398,0.28873768646997455,0.14281805745554058,0.17499999999999918,0.18319767441860546,0.2845685542124193,0.18212841253791773,2,500,250,100,0.005,,,1.0
350,964,14,950,247,3.8461538461538463,920,29,95.4356846473029,3.008298755186722,95.4356846473029,31.058091286306997,0.07834559777806763,0.13963442348847271,0.28261261388045644,0.14297819039198373,0.0,0.20000000000000137,0.278345597778069,0.20000000000000137,2,500,250,100,0.005,,,1.0
400,1479,14,1465,380,3.8552631578947367,1431,33,96.75456389452333,2.231237322515213,96.75456389452333,31.591751183231864,0.09095177981580496,0.158223937909021,0.2945183030063786,0.1362943650973576,0.0,0.20000000000000148,0.29095177981580644,0.20000000000000148,2,500,250,100,0.005,,,1.0
450,2333,14,2319,600,3.865,2274,41,97.4710672953279,1.7573939134162022,97.4710672953279,31.625444706386578,0.09115878786232565,0.1484305721974959,0.29378757985373,0.1453570076562341,0.0,0.2000000000000016,0.29115878786232724,0.2000000000000016,2,500,250,100,0.005,,,1.0
0,100,62,38,12,3.1666666666666665,38,0,38.0,0.0,70.0,0.21275000000000002,0.08130305602716476,0.26315789473684215,0.26315789473684215,0.0,0.17500000000000002,0.18916666666666668,0.26315789473684215,0.1818548387096774,0,500,250,100,0.005,,,2.0
50,127,49,78,26,3.0,75,3,59.05511811023622,2.3622047244094486,76.37795275590551,9.097047244094487,0.09118198561475885,0.10384967320261448,0.27884967320261445,0.17499999999999996,0.17499999999999993,0.1907407407407407,0.2748554550025139,0.18367346938775506,0,500,250,100,0.005,,,2.0
100,147,49,98,32,3.0625,95,3,64.62585034013605,2.0408163265306123,79.59183673469387,18.689625850340143,0.09760475972567248,0.10963438371700915,0.2846343837170095,0.17500000000000035,0.1750000000000003,0.19074074074074063,0.28127822911342765,0.18367346938775517,0,500,250,100,0.005,,,2.0
150,195,49,146,48,3.0416666666666665,141,5,72.3076923076923,2.5641025641025643,83.58974358974359,25.151282051282045,0.08440208013896833,0.13261723568015318,0.27261723568015345,0.14000000000000026,0.1750000000000004,0.19074074074074063,0.2680755495267236,0.18367346938775525,0,500,250,100,0.005,,,2.0
200,276,45,231,77,3.0,217,14,78.6231884057971,5.072463768115942,85.8695652173913,28.016032608695635,0.10710624702942992,0.16985929008926487,0.29255829506438935,0.1226990049751245,0.1750000000000002,0.17528358208955236,0.2822637926347369,0.17515754560530697,0,500,250,100,0.005,,,2.0
250,416,36,380,123,3.089430894308943,362,18,87.01923076923077,4.326923076923077,90.38461538461539,29.999639423076893,0.1082645838525074,0.17247414158060137,0.29704253467489106,0.12456839309428967,0.17499999999999963,0.18417692864904078,0.28887270691580996,0.18060812306330257,0,500,250,100,0.005,,,2.0
300,634,26,608,190,3.2,586,22,92.42902208201893,3.470031545741325,93.69085173501577,31.45800473186117,0.10524396585799753,0.16511762472129374,0.3025647705986724,0.13744714587737863,0.17499999999999918,0.1986111111111121,0.29659011970415183,0.1913461538461543,0,500,250,100,0.005,,,2.0
350,1025,17,1008,306,3.2941176470588234,975,32,95.1219512195122,3.1219512195121952,95.1219512195122,30.97050406504062,0.09708035902892673,0.16562705810881082,0.30234358232533515,0.13671652421652433,0.0,0.20000000000000132,0.29708035902892804,0.20000000000000132,0,500,250,100,0.005,,,2.0
