tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
0,100,52,48,17,2.823529411764706,42,6,42.0,6.0,59.0,2.6090000000000004,2.0508012820512826,1.8071428571428583,3.901309523809525,2.0941666666666667,2.048823529411765,1.418571428571429,3.675416666666667,1.6246153846153844,1,500,250,100,0.0009,,,,
50,78,24,54,16,3.375,44,10,56.41025641025641,12.820512820512821,61.53846153846154,161.49769230769218,1.4124364560639031,2.902361853832438,4.189910873440281,1.2875490196078432,1.960588235294118,2.2958823529411774,3.6524364560639038,2.2400000000000007,1,500,250,100,0.0009,,,,
100,124,37,87,24,3.625,69,18,55.645161290322584,14.516129032258064,59.67741935483871,187.6879032258062,1.508290351915356,3.0755268469850225,3.7583846831888112,0.6828578362037887,1.580099009900992,1.6190408415841595,3.122068783812601,1.613778431897245,1,500,250,100,0.0009,,,,
150,148,41,107,29,3.689655172413793,78,29,52.7027027027027,19.594594594594593,56.08108108108108,291.37878378378343,1.0126306838406758,3.886363229355347,4.197326172356908,0.31096294300156063,1.8912664668516435,2.1647314819967733,3.14401277374658,2.1313820899059044,1,500,250,100,0.0009,,,,
200,171,53,118,35,3.3714285714285714,86,32,50.292397660818715,18.71345029239766,53.21637426900585,367.4729741019216,1.2224172258660089,3.6285830668155477,3.872350093550162,0.24376702673461428,2.2594359973310802,1.6040847518983385,2.8883275669561157,1.6659103410901068,1,500,250,100,0.0009,,,,
250,229,66,163,50,3.26,126,37,55.02183406113537,16.157205240174672,58.07860262008734,397.3658016219592,1.5562702734484266,3.9746216727554726,4.28202895580015,0.30740728304467724,1.9916183859736747,1.803602911664241,3.3798142202666988,1.8235439468182721,1,500,250,100,0.0009,,,,
300,238,77,161,51,3.156862745098039,128,33,53.78151260504202,13.865546218487395,56.72268907563025,500.9721608643466,1.8084948432459778,3.6735918448747085,4.056457318481311,0.3828654736066023,1.7803878066814074,1.4664504764450614,3.303485076985252,1.4949902337392744,1,500,250,100,0.0009,,,,
350,369,110,259,81,3.197530864197531,222,37,60.16260162601626,10.02710027100271,63.41463414634146,453.83401084010904,1.8686932974087935,3.888419082578178,4.1980245970429575,0.3096055144647797,1.2807932671652116,1.834216278706748,3.642536156674647,1.7738428592658533,1,500,250,100,0.0009,,,,
400,394,126,268,81,3.308641975308642,222,46,56.34517766497462,11.6751269035533,59.64467005076142,559.5012690355337,1.9054327533866628,3.9434734290764535,4.16431888261886,0.22084545354240676,1.0564164097715822,1.6424891046539938,3.4874540403146934,1.5820212869280306,1,500,250,100,0.0009,,,,
450,618,155,463,151,3.066225165562914,414,49,66.99029126213593,7.9288025889967635,68.93203883495146,519.1668926259828,2.3529509404963416,4.435644392674687,4.71909103345439,0.2834466407797029,0.9008041809976509,1.9802814810546494,4.249659985417545,1.8967090449212036,1,500,250,100,0.0009,,,,
0,100,52,48,16,3.0,42,6,42.0,6.0,63.0,3.0120000000000005,2.32948717948718,3.21904761904762,4.625714285714287,1.406666666666667,1.609047619047619,2.0867741935483877,4.223333333333334,1.8938461538461537,2,500,250,100,0.0009,,,,
50,79,31,48,13,3.6923076923076925,42,6,53.164556962025316,7.594936708860759,64.55696202531645,182.52291139240495,2.2500573213156194,3.104691876750697,4.898858543417363,1.7941666666666667,2.905032679738563,1.9971301247771835,4.510772058823526,2.2607147375079064,2,500,250,100,0.0009,,,,
100,120,45,75,19,3.9473684210526314,63,12,52.5,10.0,63.333333333333336,231.13058333333308,2.1329454105074337,3.476174686046031,4.433164163355107,0.9569894773090759,2.4629779131759357,1.4519585396039614,3.8769762135877426,1.7440308030803091,2,500,250,100,0.0009,,,,
150,149,52,97,24,4.041666666666667,78,19,52.348993288590606,12.751677852348994,62.41610738255034,350.62835570469787,2.2441732941674877,4.685935736788495,5.1503870596151105,0.4644513228266157,2.5951941306323882,1.7423321997494197,4.232523358594686,1.9883500644271985,2,500,250,100,0.0009,,,,
200,189,69,120,29,4.137931034482759,97,23,51.32275132275132,12.16931216931217,61.904761904761905,404.6859788359791,2.081203217163845,4.188164965691774,4.474399393700087,0.28623442800831284,1.8483868330823747,1.4851901601648876,3.6716677752758304,1.5904645581119854,2,500,250,100,0.0009,,,,
250,250,86,164,44,3.727272727272727,142,22,56.8,8.8,67.2,453.5782800000005,2.110807310228586,4.270862256435055,4.671812715178997,0.40095045874394264,2.187666353497352,1.9015995437939814,4.098892168584052,1.988084858355466,2,500,250,100,0.0009,,,,
